Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,980.100000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,1015.900000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,1119.400000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1136.700000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1191.200000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,1248.300000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,2227.100000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,2210.300000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,1903.800000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1695.100000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,763.900000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,11.460000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,17.780000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,31.610000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,45.440000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,59.280000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,59.280000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,64.210000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,69.150000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,69.150000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,74.090000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,76.070000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,79.030000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,83.970000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,88.910000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,88.910000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,88.910000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,99.810000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,120.450000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,168.870000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,119.960000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,195.400000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,184.580000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,161.980000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,147.230000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,74.090000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,78.670000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,129.000000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,116.870000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,118.690000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,120.510000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,122.320000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,124.140000,I
KEN,2023-01-01,2023-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,125.950000,I
KEN,2024-01-01,2024-12-31,114,'404,Kenya,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,127.770000,I
KEN,1991-01-01,1991-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,7058.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,8529.000000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,22344.000000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,19000.000000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,27550.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,29150.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,23700.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,23450.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,25850.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,28455.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,32006.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,36666.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,39350.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,38600.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,53100.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,52048.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,50948.000000,A
KEN,2010-03-01,2010-03-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2010,2010,7003,March,LCU,62700.000000,A
KEN,2010-09-01,2010-09-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2010,2010,7009,September,LCU,53700.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,55864.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,59800.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,65300.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,79095.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,86280.300000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,84325.000000,A
KEN,2016-01-01,2016-01-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,107414.000000,A
KEN,2016-02-01,2016-02-29,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,106917.000000,A
KEN,2016-03-01,2016-03-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,105943.000000,A
KEN,2016-04-01,2016-04-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,106074.000000,A
KEN,2016-05-01,2016-05-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,105523.000000,A
KEN,2016-06-01,2016-06-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,107104.000000,A
KEN,2016-07-01,2016-07-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,108331.000000,A
KEN,2016-08-01,2016-08-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,107837.000000,A
KEN,2016-09-01,2016-09-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,109708.000000,A
KEN,2016-10-01,2016-10-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,107423.000000,A
KEN,2016-11-01,2016-11-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,107830.000000,A
KEN,2016-12-01,2016-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,107421.000000,A
KEN,2017-01-01,2017-01-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,109133.000000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,42600.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,43900.000000,A
KEN,2020-01-01,2020-01-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,48000.000000,A
KEN,2020-02-01,2020-02-29,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,42900.000000,A
KEN,2020-03-01,2020-03-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,43000.000000,A
KEN,2020-04-01,2020-04-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,47500.000000,A
KEN,2020-05-01,2020-05-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,50000.000000,A
KEN,2020-06-01,2020-06-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,40000.000000,A
KEN,2020-07-01,2020-07-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,42400.000000,A
KEN,2020-08-01,2020-08-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,43200.000000,A
KEN,2020-09-01,2020-09-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,43000.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,65933.000000,A
KEN,2021-04-01,2021-04-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7004,April,LCU,36000.000000,A
KEN,2021-05-01,2021-05-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7005,May,LCU,40000.000000,A
KEN,2021-06-01,2021-06-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7006,June,LCU,40000.000000,A
KEN,2021-09-01,2021-09-30,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7009,September,LCU,20000.000000,A
KEN,2021-12-01,2021-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7012,December,LCU,50000.000000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,79046.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,79,'0118,Millet,5530,Producer Price (LCU/tonne),2023,2023,7021,Annual value,LCU,65696.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,7058.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,8529.000000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,22344.000000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,19000.000000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,27550.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,29150.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,23700.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,23450.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,25850.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,28455.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,32006.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,36666.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,39350.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,38600.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,53100.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,52048.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,50948.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,55864.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,59800.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,65300.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,79095.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,86280.300000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,84325.000000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,42600.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,43900.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,65933.000000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,79046.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,79,'0118,Millet,5531,Producer Price (SLC/tonne),2023,2023,7021,Annual value,SLC,65696.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,256.600000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,264.700000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,391.200000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,323.500000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,456.400000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,414.500000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,311.100000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,298.500000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,328.300000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,374.700000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,404.200000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,485.300000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,545.800000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,573.400000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,767.600000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,672.900000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,643.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,629.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,707.400000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,758.200000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,899.600000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,878.800000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,830.800000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,417.700000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,412.400000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,601.400000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,670.600000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,79,'0118,Millet,5532,Producer Price (USD/tonne),2023,2023,7021,Annual value,USD,469.800000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,8.480000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,10.250000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,17.400000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,19.040000,I
