year,month,region,county,market_name,food_category,food_item,measurement_unit,local_price,normalized_unit,rainfall_mm,temperature_c
2021,Apr,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Tomatoes,64 KG,6550.0,64.0,58.11,25.35
2021,Apr,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,34.34,1.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Rice (aromatic),50 KG,8604.0,50.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,"Rice (imported, Pakistan)",50 KG,4125.0,50.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (dolichos),90 KG,8775.0,90.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (kidney),90 KG,7650.0,90.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (rosecoco),90 KG,7650.0,90.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Cowpeas,90 KG,5400.0,90.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Cabbage,126 KG,3197.0,126.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Cowpea leaves,KG,26.0,1.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Kale,50 KG,813.0,50.0,58.11,25.35
2021,Apr,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Tomatoes,64 KG,4520.0,64.0,58.11,25.35
2021,Apr,Eastern,Makueni,Kathonzweni (Makueni),pulses and nuts,Beans (mung),90 KG,7650.0,90.0,58.11,25.35
2021,Apr,Eastern,Makueni,Kathonzweni (Makueni),pulses and nuts,Cowpeas,90 KG,3900.0,90.0,58.11,25.35
2021,Apr,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Cabbage,126 KG,4410.0,126.0,58.11,25.35
2021,Apr,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Onions (dry),13 KG,585.0,13.0,58.11,25.35
2021,Apr,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Tomatoes,64 KG,3230.0,64.0,58.11,25.35
2021,Apr,Eastern,Makueni,Makueni,pulses and nuts,Beans (rosecoco),90 KG,7002.0,90.0,58.11,25.35
2021,Apr,Eastern,Makueni,Makueni,pulses and nuts,Beans (yellow),90 KG,7200.0,90.0,58.11,25.35
2021,Apr,Eastern,Makueni,Makueni,vegetables and fruits,Cabbage,126 KG,2100.0,126.0,58.11,25.35
2021,Apr,Eastern,Makueni,Makueni,vegetables and fruits,Onions (dry),13 KG,728.0,13.0,58.11,25.35
2021,Apr,Eastern,Makueni,Makueni,vegetables and fruits,Tomatoes,64 KG,2773.0,64.0,58.11,25.35
2021,Apr,Eastern,Makueni,Wote town (Makueni),pulses and nuts,Beans (kidney),90 KG,7068.0,90.0,58.11,25.35
2021,Apr,Eastern,Makueni,Wote town (Makueni),pulses and nuts,Beans (rosecoco),90 KG,7002.0,90.0,58.11,25.35
2021,Apr,Eastern,Makueni,Wote town (Makueni),pulses and nuts,Beans (yellow),90 KG,7200.0,90.0,58.11,25.35
2021,Apr,Eastern,Makueni,Wote town (Makueni),vegetables and fruits,Cabbage,126 KG,2100.0,126.0,58.11,25.35
2021,Apr,Eastern,Makueni,Wote town (Makueni),vegetables and fruits,Tomatoes,64 KG,2773.0,64.0,58.11,25.35
2021,Apr,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Sorghum (red),90 KG,3150.0,90.0,58.11,25.35
2021,Apr,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans (rosecoco),90 KG,6876.0,90.0,58.11,25.35
2021,Apr,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans (yellow),90 KG,7650.0,90.0,58.11,25.35
2021,Apr,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Cowpea leaves,KG,17.0,1.0,58.11,25.35
2021,Apr,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Kale,50 KG,917.0,50.0,58.11,25.35
2021,Apr,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Onions (dry),13 KG,758.0,13.0,58.11,25.35
2021,Apr,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Tomatoes,64 KG,4480.0,64.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Maize (white, dry)",90 KG,2502.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice (aromatic),50 KG,8000.0,50.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Rice (imported, Pakistan)",50 KG,5600.0,50.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Sorghum (red),90 KG,7200.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (dolichos),90 KG,8100.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (rosecoco),90 KG,9000.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (yellow),90 KG,7200.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Tomatoes,64 KG,6931.0,64.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Rice (aromatic),50 KG,6500.0,50.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Sorghum (red),90 KG,5400.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (dolichos),90 KG,8775.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (mung),90 KG,9000.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (rosecoco),90 KG,6600.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (yellow),90 KG,9000.0,90.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Cowpea leaves,KG,30.0,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Kale,50 KG,1000.0,50.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,33.59,1.0,58.11,25.35
2021,Apr,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Rice (aromatic),50 KG,5500.0,50.0,58.11,25.35
2021,Apr,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,"Rice (imported, Pakistan)",50 KG,3917.0,50.0,58.11,25.35
2021,Apr,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Sorghum (red),90 KG,6750.0,90.0,58.11,25.35
2021,Apr,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (dolichos),90 KG,9450.0,90.0,58.11,25.35
2021,Apr,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Cowpeas,90 KG,5087.0,90.0,58.11,25.35
2021,Apr,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Cabbage,126 KG,9765.0,126.0,58.11,25.35
2021,Apr,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Kale,50 KG,1213.0,50.0,58.11,25.35
2021,Apr,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Onions (dry),13 KG,796.0,13.0,58.11,25.35
2021,Apr,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,"Maize (white, dry)",90 KG,3420.0,90.0,58.11,25.35
2021,Apr,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,"Rice (imported, Pakistan)",50 KG,4350.0,50.0,58.11,25.35
2021,Apr,North Eastern,Mandera,Takaba (Mandera),pulses and nuts,Beans (rosecoco),90 KG,8250.0,90.0,58.11,25.35
2021,Apr,North Eastern,Mandera,Takaba (Mandera),pulses and nuts,Beans (yellow),90 KG,9900.0,90.0,58.11,25.35
2021,Apr,North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,Onions (dry),13 KG,585.0,13.0,58.11,25.35
2021,Apr,North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,Tomatoes,64 KG,4373.0,64.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,"Potatoes (Irish, white)",50 KG,2400.0,50.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Rice (aromatic),50 KG,6944.0,50.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Sorghum (red),90 KG,3600.0,90.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (dolichos),90 KG,9999.0,90.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (kidney),90 KG,10131.0,90.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (rosecoco),90 KG,9999.0,90.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (yellow),90 KG,9000.0,90.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Cowpeas,90 KG,9524.0,90.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Kale,50 KG,1324.0,50.0,58.11,25.35
2021,Apr,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Onions (dry),13 KG,3825.0,13.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Rice (aromatic),50 KG,5000.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (dolichos),90 KG,8775.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (kidney),90 KG,7200.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (mung),90 KG,10800.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (rosecoco),90 KG,7763.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (yellow),90 KG,10800.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Cowpeas,90 KG,7800.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Cabbage,126 KG,3623.0,126.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Kale,50 KG,1906.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Tomatoes,64 KG,3200.0,64.0,58.11,25.35
2021,Apr,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),cereals and tubers,"Potatoes (Irish, red)",50 KG,1645.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),pulses and nuts,Beans (kidney),90 KG,6300.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Kale,50 KG,1000.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Onions (dry),13 KG,520.0,13.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,28.93,1.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Maize (white, dry)",90 KG,2644.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Potatoes (Irish, white)",50 KG,2300.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Rice (aromatic),50 KG,4425.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Rice (imported, Pakistan)",50 KG,5600.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Sorghum (white),90 KG,4500.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),"meat, fish and eggs","Fish (omena, dry)",KG,133.0,1.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans (kidney),90 KG,6696.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans (mung),90 KG,9432.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans (rosecoco),90 KG,6705.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Cowpeas,90 KG,6750.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Cowpea leaves,KG,30.0,1.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Kale,50 KG,892.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Tomatoes,64 KG,4889.0,64.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Maize (white, dry)",90 KG,3234.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice (aromatic),50 KG,4400.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum (white),90 KG,4140.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),"meat, fish and eggs","Fish (omena, dry)",KG,166.0,1.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dolichos),90 KG,15750.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (kidney),90 KG,7650.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (yellow),90 KG,11250.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Cowpeas,90 KG,9000.0,90.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Cowpea leaves,KG,23.0,1.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Kale,50 KG,1358.0,50.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Onions (dry),13 KG,780.0,13.0,58.11,25.35
2021,Apr,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Tomatoes,64 KG,5903.0,64.0,58.11,25.35
2021,Apr,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Cowpea leaves,KG,10.0,1.0,58.11,25.35
2021,Apr,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Tomatoes,64 KG,1920.0,64.0,58.11,25.35
2021,Apr,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Maize (white, dry)",90 KG,2502.0,90.0,58.11,25.35
2021,Apr,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Sorghum (red),90 KG,3240.0,90.0,58.11,25.35
2021,Apr,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,8730.0,90.0,58.11,25.35
2021,Apr,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (yellow),90 KG,10800.0,90.0,58.11,25.35
2021,Apr,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Kale,50 KG,1430.0,50.0,58.11,25.35
2021,Apr,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onions (dry),13 KG,813.0,13.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Maize,KG,45.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Maize flour,KG,51.77,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Potatoes (Irish),KG,66.06,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Rice,KG,93.27,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Wheat flour,KG,69.65,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),"meat, fish and eggs",Meat (goat),KG,532.12,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),milk and dairy,Milk (UHT),500 ML,51.41,0.5,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),milk and dairy,"Milk (cow, fresh)",L,80.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),miscellaneous food,Salt,200 G,13.64,0.2,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),miscellaneous food,Sugar,KG,111.41,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Bangladesh (Mombasa),oil and fats,Oil (vegetable),L,199.2,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Potatoes (Irish),KG,58.89,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Rice,KG,100.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Sorghum,KG,68.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Wheat flour,KG,64.6,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),"meat, fish and eggs",Meat (beef),KG,428.75,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),milk and dairy,Milk (UHT),500 ML,54.17,0.5,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),oil and fats,Oil (vegetable),L,177.26,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Junda (Mombasa),pulses and nuts,Beans (dry),KG,104.29,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Maize flour,KG,63.01,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Potatoes (Irish),KG,55.14,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Rice,KG,98.06,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Sorghum,KG,70.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Wheat flour,KG,65.32,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),"meat, fish and eggs",Meat (goat),KG,523.33,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),milk and dairy,Milk (UHT),500 ML,50.97,0.5,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Apr,Coast,Mombasa,Kalahari (Mombasa),pulses and nuts,Beans (dry),KG,104.32,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Maize,KG,45.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Maize flour,KG,60.15,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Potatoes (Irish),KG,68.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Rice,KG,100.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Sorghum,KG,60.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Wheat flour,KG,68.24,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),"meat, fish and eggs",Meat (beef),KG,441.67,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),milk and dairy,Milk (UHT),500 ML,51.76,0.5,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),milk and dairy,"Milk (cow, fresh)",L,50.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),miscellaneous food,Salt,200 G,9.76,0.2,58.11,25.35
2021,Apr,Coast,Mombasa,Kisumu Ndogo (Mombasa),pulses and nuts,Beans (dry),KG,101.15,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),cereals and tubers,Potatoes (Irish),KG,56.18,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),cereals and tubers,Rice,KG,103.33,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),"meat, fish and eggs",Meat (goat),KG,482.42,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),milk and dairy,Milk (UHT),500 ML,51.57,0.5,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),milk and dairy,"Milk (cow, fresh)",L,80.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),miscellaneous food,Salt,200 G,13.64,0.2,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),oil and fats,Oil (vegetable),L,200.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),pulses and nuts,Beans (dry),KG,113.98,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Moroto (Mombasa),vegetables and fruits,Bananas,Unit,10.0,-1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),cereals and tubers,Maize flour,KG,56.15,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),cereals and tubers,Potatoes (Irish),KG,68.33,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),cereals and tubers,Rice,KG,107.73,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),cereals and tubers,Wheat flour,KG,65.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),"meat, fish and eggs",Meat (beef),KG,435.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),milk and dairy,Milk (UHT),500 ML,59.62,0.5,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),milk and dairy,"Milk (cow, fresh)",L,80.0,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),miscellaneous food,Sugar,KG,102.69,1.0,58.11,25.35
2021,Apr,Coast,Mombasa,Shonda (Mombasa),pulses and nuts,Beans (dry),KG,110.0,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Maize,KG,47.24,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Maize flour,KG,50.36,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Potatoes (Irish),KG,59.55,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Sorghum,KG,70.3,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),"meat, fish and eggs",Meat (beef),KG,494.85,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),milk and dairy,Milk (UHT),500 ML,50.0,0.5,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),miscellaneous food,Sugar,KG,102.18,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),oil and fats,Cooking fat,KG,150.0,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),oil and fats,Oil (vegetable),L,190.27,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Dandora (Nairobi),vegetables and fruits,Bananas,Unit,6.59,-1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Potatoes (Irish),KG,49.6,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice,KG,96.36,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Wheat flour,KG,58.18,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),"meat, fish and eggs",Meat (beef),KG,492.73,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),milk and dairy,Milk (UHT),500 ML,50.45,0.5,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),miscellaneous food,Sugar,KG,107.09,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),oil and fats,Oil (vegetable),L,186.36,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (dry),KG,97.05,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Maize flour,KG,52.78,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Potatoes (Irish),KG,50.0,1.0,58.11,25.35
2021,Apr,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Rice,KG,96.36,1.0,58.11,25.35
