year,month,region,county,market,category,commodity,unit,pricetype,price,avg_rainfall_mm,normalized_price,log_normalized_price
2021,9,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize,KG,Retail,65.0,223.06,65.0,4.189654742026425
2021,9,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize flour,KG,Retail,63.18,223.06,63.18,4.161691635681711
2021,9,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Potatoes (Irish),KG,Retail,48.08,223.06,48.08,3.8934516198427107
2021,9,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Rice,KG,Retail,88.3,223.06,88.3,4.492001487882454
2021,9,North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat (camel),KG,Retail,500.0,223.06,500.0,6.2166061010848646
2021,9,North Eastern,Garissa,Hagadera (Daadab),miscellaneous food,Salt,200 G,Retail,10.12,223.06,50.6,3.9435216724875173
2021,9,North Eastern,Garissa,Hagadera (Daadab),pulses and nuts,Beans (dry),KG,Retail,91.24,223.06,91.24,4.524393875960803
2021,9,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize,KG,Retail,51.19,223.06,51.19,3.9548909056553216
2021,9,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Potatoes (Irish),KG,Retail,50.13,223.06,50.13,3.934371409091908
2021,9,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Rice,KG,Retail,80.41,223.06,80.41,4.399498115585886
2021,9,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Wheat flour,KG,Retail,69.93,223.06,69.93,4.261693475213995
2021,9,North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat (camel),KG,Retail,565.22,223.06,565.22,6.338982695261297
2021,9,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Salt,200 G,Retail,10.0,223.06,50.0,3.9318256327243257
2021,9,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Sugar,KG,Retail,93.89,223.06,93.89,4.552718325985667
2021,9,North Eastern,Garissa,IFO (Daadab),oil and fats,Oil (vegetable),L,Retail,202.14,223.06,202.14,5.313895396511355
2021,9,North Eastern,Garissa,IFO (Daadab),pulses and nuts,Beans (dry),KG,Retail,96.59,223.06,96.59,4.5807750291533695
2021,9,North Eastern,Wajir,Wajir town,cereals and tubers,Maize,KG,Retail,50.0,223.06,50.0,3.9318256327243257
2021,9,North Eastern,Wajir,Wajir town,cereals and tubers,Maize flour,KG,Retail,72.5,223.06,72.5,4.297285406218791
2021,9,North Eastern,Wajir,Wajir town,cereals and tubers,Potatoes (Irish),KG,Retail,100.0,223.06,100.0,4.61512051684126
2021,9,North Eastern,Wajir,Wajir town,cereals and tubers,Wheat flour,KG,Retail,77.5,223.06,77.5,4.363098624788362
2021,9,North Eastern,Wajir,Wajir town,"meat, fish and eggs",Meat (beef),KG,Retail,500.0,223.06,500.0,6.2166061010848646
2021,9,North Eastern,Wajir,Wajir town,milk and dairy,Milk (UHT),500 ML,Retail,61.25,223.06,122.5,4.816241156068032
2021,9,North Eastern,Wajir,Wajir town,miscellaneous food,Sugar,KG,Retail,110.0,223.06,110.0,4.709530201312334
2021,9,North Eastern,Wajir,Wajir town,oil and fats,Cooking fat,KG,Retail,257.5,223.06,257.5,5.554895693948484
2021,9,North Eastern,Wajir,Wajir town,pulses and nuts,Beans (dry),KG,Retail,132.5,223.06,132.5,4.894101477840304
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize,KG,Retail,45.33,223.06,45.33,3.835789699428557
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize flour,KG,Retail,67.67,223.06,67.67,4.229312422632585
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Potatoes (Irish),KG,Retail,44.4,223.06,44.4,3.8155121050473024
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Rice,KG,Retail,102.8,223.06,102.8,4.642465970731788
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Wheat flour,KG,Retail,74.3,223.06,74.3,4.321480134805848
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),"meat, fish and eggs",Meat (beef),KG,Retail,450.0,223.06,450.0,6.111467339502679
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),"meat, fish and eggs",Meat (goat),KG,Retail,469.44,223.06,469.44,6.1536684269828354
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),milk and dairy,Milk (UHT),500 ML,Retail,73.93,223.06,147.86,5.003006266931765
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),miscellaneous food,Salt,200 G,Retail,10.8,223.06,54.0,4.007333185232471
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),miscellaneous food,Sugar,KG,Retail,118.6,223.06,118.6,4.784152841516532
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),oil and fats,Oil (vegetable),L,Retail,229.93,223.06,229.93,5.4421146342958036
2021,9,Rift Valley,Turkana,Ethiopia (Kakuma),pulses and nuts,Beans (dry),KG,Retail,112.13,223.06,112.13,4.728537599938376
2021,9,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Maize,KG,Retail,37.5,223.06,37.5,3.6506582412937387
2021,9,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Potatoes (Irish),KG,Retail,41.25,223.06,41.25,3.7436043538031827
2021,9,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Wheat flour,KG,Retail,70.56,223.06,70.56,4.270536258640519
2021,9,Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat (beef),KG,Retail,437.22,223.06,437.22,6.082721067379534
2021,9,Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat (goat),KG,Retail,480.56,223.06,480.56,6.177030834066826
2021,9,Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,Salt,200 G,Retail,10.0,223.06,50.0,3.9318256327243257
2021,9,Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,Sugar,KG,Retail,116.11,223.06,116.11,4.763113664054046
2021,9,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Maize,KG,Retail,45.83,223.06,45.83,3.8465240231954505
2021,9,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Potatoes (Irish),KG,Retail,40.0,223.06,40.0,3.713572066704308
2021,9,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Rice,KG,Retail,111.67,223.06,111.67,4.724463192176074
2021,9,Rift Valley,Turkana,Kakuma 2,"meat, fish and eggs",Meat (beef),KG,Retail,400.0,223.06,400.0,5.993961427306569
2021,9,Rift Valley,Turkana,Kakuma 2,"meat, fish and eggs",Meat (goat),KG,Retail,400.0,223.06,400.0,5.993961427306569
2021,9,Rift Valley,Turkana,Kakuma 2,miscellaneous food,Sugar,KG,Retail,116.67,223.06,116.67,4.7678840964758376
2021,9,Rift Valley,Turkana,Kakuma 2,oil and fats,Oil (vegetable),L,Retail,201.67,223.06,201.67,5.311579040531222
2021,9,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize,KG,Retail,40.0,223.06,40.0,3.713572066704308
2021,9,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize flour,KG,Retail,65.58,223.06,65.58,4.198404232146879
2021,9,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Potatoes (Irish),KG,Retail,38.47,223.06,38.47,3.675540889674756
2021,9,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Sorghum,KG,Retail,40.0,223.06,40.0,3.713572066704308
2021,9,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (camel),KG,Retail,400.0,223.06,400.0,5.993961427306569
2021,9,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (goat),KG,Retail,464.35,223.06,464.35,6.14278981063172
2021,9,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Salt,200 G,Retail,10.0,223.06,50.0,3.9318256327243257
2021,9,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Sugar,KG,Retail,111.98,223.06,111.98,4.727210811897116
2021,9,Rift Valley,Turkana,Kakuma 3,oil and fats,Oil (vegetable),L,Retail,216.57,223.06,216.57,5.382520637830111
2021,9,Rift Valley,Turkana,Kakuma 3,pulses and nuts,Beans (dry),KG,Retail,114.19,223.06,114.19,4.746582938938415
2021,9,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize,KG,Retail,44.17,223.06,44.17,3.8104331496665127
2021,9,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize flour,KG,Retail,67.92,223.06,67.92,4.232946411659729
2021,9,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Potatoes (Irish),KG,Retail,37.82,223.06,37.82,3.658935577740864
2021,9,Rift Valley,Turkana,Kakuma 4,"meat, fish and eggs",Meat (beef),KG,Retail,490.0,223.06,490.0,6.19644412779452
2021,9,Rift Valley,Turkana,Kakuma 4,"meat, fish and eggs",Meat (goat),KG,Retail,500.0,223.06,500.0,6.2166061010848646
2021,9,Rift Valley,Turkana,Kakuma 4,milk and dairy,Milk (UHT),500 ML,Retail,77.31,223.06,154.62,5.047417138188784
2021,9,Rift Valley,Turkana,Kakuma 4,miscellaneous food,Salt,200 G,Retail,10.74,223.06,53.7,4.001863709427935
2021,9,Rift Valley,Turkana,Kakuma 4,miscellaneous food,Sugar,KG,Retail,112.22,223.06,112.22,4.729332828608514
2021,9,Rift Valley,Turkana,Kakuma 4,pulses and nuts,Beans (dry),KG,Retail,107.78,223.06,107.78,4.689327493994814
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize,KG,Retail,42.92,223.06,42.92,3.7823697972012753
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize flour,KG,Retail,65.42,223.06,65.42,4.195998215948601
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Potatoes (Irish),KG,Retail,47.5,223.06,47.5,3.8815637979434374
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Rice,KG,Retail,96.67,223.06,96.67,4.581594449459386
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Wheat flour,KG,Retail,70.83,223.06,70.83,4.27430221608671
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat (beef),KG,Retail,475.0,223.06,475.0,6.16541785423142
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat (goat),KG,Retail,550.0,223.06,550.0,6.311734809152915
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),milk and dairy,Milk (UHT),500 ML,Retail,71.67,223.06,143.34,4.972171627644127
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Sugar,KG,Retail,110.0,223.06,110.0,4.709530201312334
2021,9,Rift Valley,Turkana,Kalobeyei (Village 1),oil and fats,Oil (vegetable),L,Retail,216.67,223.06,216.67,5.382980154426746
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize,KG,Retail,37.83,223.06,37.83,3.659193143743576
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize flour,KG,Retail,63.33,223.06,63.33,4.1640260854229085
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Potatoes (Irish),KG,Retail,41.25,223.06,41.25,3.7436043538031827
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Sorghum,KG,Retail,40.0,223.06,40.0,3.713572066704308
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Wheat flour,KG,Retail,70.83,223.06,70.83,4.27430221608671
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),milk and dairy,Milk (UHT),500 ML,Retail,73.33,223.06,146.66,4.994912333631019
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Sugar,KG,Retail,111.67,223.06,111.67,4.724463192176074
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),oil and fats,Oil (vegetable),L,Retail,215.0,223.06,215.0,5.375278407684165
2021,9,Rift Valley,Turkana,Kalobeyei (Village 2),pulses and nuts,Beans (dry),KG,Retail,115.0,223.06,115.0,4.7535901911063645
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,Retail,45.0,223.06,45.0,3.828641396489095
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize flour,KG,Retail,60.0,223.06,60.0,4.110873864173311
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Potatoes (Irish),KG,Retail,50.0,223.06,50.0,3.9318256327243257
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Rice,KG,Retail,100.0,223.06,100.0,4.61512051684126
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Wheat flour,KG,Retail,65.0,223.06,65.0,4.189654742026425
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (beef),KG,Retail,400.0,223.06,400.0,5.993961427306569
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (camel),KG,Retail,400.0,223.06,400.0,5.993961427306569
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (goat),KG,Retail,475.0,223.06,475.0,6.16541785423142
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),milk and dairy,Milk (UHT),500 ML,Retail,80.0,223.06,160.0,5.081404364984463
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Salt,200 G,Retail,10.0,223.06,50.0,3.9318256327243257
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Sugar,KG,Retail,120.0,223.06,120.0,4.795790545596741
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Oil (vegetable),L,Retail,220.0,223.06,220.0,5.3981627015177525
2021,9,Rift Valley,Turkana,Kalobeyei (Village 3),pulses and nuts,Beans (dry),KG,Retail,120.0,223.06,120.0,4.795790545596741
2021,9,Rift Valley,Turkana,Lodwar town,cereals and tubers,Potatoes (Irish),KG,Retail,100.0,223.06,100.0,4.61512051684126
2021,9,Rift Valley,Turkana,Lodwar town,cereals and tubers,Rice,KG,Retail,98.54,223.06,98.54,4.6005595734304086
2021,9,Rift Valley,Turkana,Lodwar town,cereals and tubers,Wheat flour,KG,Retail,80.0,223.06,80.0,4.394449154672439
2021,9,Rift Valley,Turkana,Lodwar town,milk and dairy,Milk (UHT),500 ML,Retail,42.71,223.06,85.42,4.459219130503787
2021,9,Rift Valley,Turkana,Lodwar town,miscellaneous food,Sugar,KG,Retail,105.42,223.06,105.42,4.667393529168224
2021,9,Rift Valley,Turkana,Lodwar town,oil and fats,Cooking fat,KG,Retail,180.0,223.06,180.0,5.198497031265826
2021,9,Rift Valley,Turkana,Lodwar town,pulses and nuts,Beans (dry),KG,Retail,125.69,223.06,125.69,4.841743157613962
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize,KG,Retail,45.0,223.06,45.0,3.828641396489095
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Potatoes (Irish),KG,Retail,35.0,223.06,35.0,3.58351893845611
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Rice,KG,Retail,107.5,223.06,107.5,4.686750172980514
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Sorghum,KG,Retail,50.0,223.06,50.0,3.9318256327243257
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (camel),KG,Retail,400.0,223.06,400.0,5.993961427306569
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (goat),KG,Retail,400.0,223.06,400.0,5.993961427306569
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,Milk (UHT),500 ML,Retail,63.75,223.06,127.5,4.855928904335275
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,"Milk (camel, fresh)",L,Retail,200.0,223.06,200.0,5.303304908059076
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,Salt,200 G,Retail,10.0,223.06,50.0,3.9318256327243257
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,Sugar,KG,Retail,120.0,223.06,120.0,4.795790545596741
2021,9,Rift Valley,Turkana,Mogadishu (Kakuma),oil and fats,Oil (vegetable),L,Retail,220.0,223.06,220.0,5.3981627015177525
2021,10,Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Maize flour,KG,Retail,50.0,250.49,50.0,3.9318256327243257
2021,10,Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Potatoes (Irish),KG,Retail,70.0,250.49,70.0,4.2626798770413155
2021,10,Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Sorghum,KG,Retail,70.0,250.49,70.0,4.2626798770413155
2021,10,Coast,Mombasa,Bangladesh (Mombasa),"meat, fish and eggs",Meat (beef),KG,Retail,540.0,250.49,540.0,6.293419278846481
2021,10,Coast,Mombasa,Bangladesh (Mombasa),milk and dairy,Milk (UHT),500 ML,Retail,53.33,250.49,106.66,4.678978113132811
2021,10,Coast,Mombasa,Bangladesh (Mombasa),milk and dairy,"Milk (camel, fresh)",L,Retail,100.0,250.49,100.0,4.61512051684126
2021,10,Coast,Mombasa,Bangladesh (Mombasa),miscellaneous food,Salt,200 G,Retail,10.0,250.49,50.0,3.9318256327243257
2021,10,Coast,Mombasa,Bangladesh (Mombasa),miscellaneous food,Sugar,KG,Retail,115.0,250.49,115.0,4.7535901911063645
2021,10,Coast,Mombasa,Bangladesh (Mombasa),oil and fats,Oil (vegetable),L,Retail,220.0,250.49,220.0,5.3981627015177525
2021,10,Coast,Mombasa,Bangladesh (Mombasa),pulses and nuts,Beans (dry),KG,Retail,120.0,250.49,120.0,4.795790545596741
2021,10,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Maize,KG,Retail,60.0,250.49,60.0,4.110873864173311
2021,10,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Maize flour,KG,Retail,55.0,250.49,55.0,4.02535169073515
2021,10,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Potatoes (Irish),KG,Retail,52.0,250.49,52.0,3.970291913552122
2021,10,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Rice,KG,Retail,100.0,250.49,100.0,4.61512051684126
2021,10,Coast,Mombasa,Junda (Mombasa),cereals and tubers,Sorghum,KG,Retail,60.0,250.49,60.0,4.110873864173311
2021,10,Coast,Mombasa,Junda (Mombasa),milk and dairy,Milk (UHT),500 ML,Retail,50.0,250.49,100.0,4.61512051684126
2021,10,Coast,Mombasa,Junda (Mombasa),miscellaneous food,Salt,200 G,Retail,10.0,250.49,50.0,3.9318256327243257
2021,10,Coast,Mombasa,Junda (Mombasa),miscellaneous food,Sugar,KG,Retail,108.0,250.49,108.0,4.6913478822291435
2021,10,Coast,Mombasa,Junda (Mombasa),oil and fats,Cooking fat,KG,Retail,188.0,250.49,188.0,5.241747015059643
2021,10,Coast,Mombasa,Junda (Mombasa),oil and fats,Oil (vegetable),L,Retail,206.0,250.49,206.0,5.332718793265369
2021,10,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Maize flour,KG,Retail,63.33,250.49,63.33,4.1640260854229085
2021,10,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Potatoes (Irish),KG,Retail,56.0,250.49,56.0,4.04305126783455
2021,10,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Rice,KG,Retail,95.0,250.49,95.0,4.564348191467836
2021,10,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Wheat flour,KG,Retail,68.33,250.49,68.33,4.238877712954399
2021,10,Coast,Mombasa,Kalahari (Mombasa),"meat, fish and eggs",Meat (beef),KG,Retail,535.0,250.49,535.0,6.284134161070802
2021,10,Coast,Mombasa,Kalahari (Mombasa),milk and dairy,Milk (UHT),500 ML,Retail,53.33,250.49,106.66,4.678978113132811
2021,10,Coast,Mombasa,Kalahari (Mombasa),miscellaneous food,Sugar,KG,Retail,118.33,250.49,118.33,4.781892764381564
2021,10,Coast,Mombasa,Kalahari (Mombasa),oil and fats,Oil (vegetable),L,Retail,215.0,250.49,215.0,5.375278407684165
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Maize,KG,Retail,60.0,250.49,60.0,4.110873864173311
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Maize flour,KG,Retail,58.0,250.49,58.0,4.07753744390572
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Potatoes (Irish),KG,Retail,50.0,250.49,50.0,3.9318256327243257
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Rice,KG,Retail,100.0,250.49,100.0,4.61512051684126
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Wheat flour,KG,Retail,67.0,250.49,67.0,4.219507705176107
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),"meat, fish and eggs",Meat (beef),KG,Retail,480.0,250.49,480.0,6.175867270105761
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),milk and dairy,Milk (UHT),500 ML,Retail,50.0,250.49,100.0,4.61512051684126
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),miscellaneous food,Salt,200 G,Retail,10.0,250.49,50.0,3.9318256327243257
2021,10,Coast,Mombasa,Kisumu Ndogo (Mombasa),pulses and nuts,Beans (dry),KG,Retail,100.0,250.49,100.0,4.61512051684126
2021,10,Coast,Mombasa,Moroto (Mombasa),cereals and tubers,Maize flour,KG,Retail,61.67,250.49,61.67,4.137882864236584
2021,10,Coast,Mombasa,Moroto (Mombasa),cereals and tubers,Rice,KG,Retail,96.67,250.49,96.67,4.581594449459386
2021,10,Coast,Mombasa,Moroto (Mombasa),"meat, fish and eggs",Meat (beef),KG,Retail,530.0,250.49,530.0,6.274762021241939
2021,10,Coast,Mombasa,Moroto (Mombasa),milk and dairy,Milk (UHT),500 ML,Retail,50.0,250.49,100.0,4.61512051684126
2021,10,Coast,Mombasa,Moroto (Mombasa),miscellaneous food,Sugar,KG,Retail,116.67,250.49,116.67,4.7678840964758376
2021,10,Coast,Mombasa,Moroto (Mombasa),oil and fats,Oil (vegetable),L,Retail,211.67,250.49,211.67,5.359741668535036
2021,10,Coast,Mombasa,Moroto (Mombasa),pulses and nuts,Beans (dry),KG,Retail,113.33,250.49,113.33,4.739089003553879
2021,10,Coast,Mombasa,Shonda (Mombasa),cereals and tubers,Maize,KG,Retail,51.67,250.49,51.67,3.964046033495298
2021,10,Coast,Mombasa,Shonda (Mombasa),cereals and tubers,Rice,KG,Retail,95.0,250.49,95.0,4.564348191467836
2021,10,Coast,Mombasa,Shonda (Mombasa),"meat, fish and eggs",Meat (beef),KG,Retail,570.0,250.49,570.0,6.3473892096560105
2021,10,Coast,Mombasa,Shonda (Mombasa),miscellaneous food,Salt,200 G,Retail,10.0,250.49,50.0,3.9318256327243257
2021,10,Coast,Mombasa,Shonda (Mombasa),miscellaneous food,Sugar,KG,Retail,105.0,250.49,105.0,4.663439094112067
2021,10,Coast,Mombasa,Shonda (Mombasa),oil and fats,Oil (vegetable),L,Retail,220.0,250.49,220.0,5.3981627015177525
2021,10,Coast,Mombasa,Shonda (Mombasa),pulses and nuts,Beans (dry),KG,Retail,103.75,250.49,103.75,4.6515765588022475
2021,10,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Maize,KG,Retail,49.0,250.49,49.0,3.912023005428146
2021,10,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Maize flour,KG,Retail,52.5,250.49,52.5,3.979681653901961
2021,10,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Potatoes (Irish),KG,Retail,58.57,250.49,58.57,4.087152091640596
2021,10,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Rice,KG,Retail,100.0,250.49,100.0,4.61512051684126
2021,10,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Sorghum,KG,Retail,87.5,250.49,87.5,4.483002552013883
2021,10,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Wheat flour,KG,Retail,65.0,250.49,65.0,4.189654742026425
2021,10,Nairobi,Nairobi,Dandora (Nairobi),"meat, fish and eggs",Meat (beef),KG,Retail,600.0,250.49,600.0,6.398594934535208
2021,10,Nairobi,Nairobi,Dandora (Nairobi),milk and dairy,Milk (UHT),500 ML,Retail,50.0,250.49,100.0,4.61512051684126
2021,10,Nairobi,Nairobi,Dandora (Nairobi),miscellaneous food,Sugar,KG,Retail,100.0,250.49,100.0,4.61512051684126
2021,10,Nairobi,Nairobi,Dandora (Nairobi),oil and fats,Oil (vegetable),L,Retail,202.5,250.49,202.5,5.31566600488265
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize,KG,Retail,50.0,250.49,50.0,3.9318256327243257
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize flour,KG,Retail,58.08,250.49,58.08,4.078892457663179
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Potatoes (Irish),KG,Retail,50.0,250.49,50.0,3.9318256327243257
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice,KG,Retail,100.62,250.49,100.62,4.621240366165586
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),"meat, fish and eggs",Meat (beef),KG,Retail,500.0,250.49,500.0,6.2166061010848646
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),milk and dairy,Milk (UHT),500 ML,Retail,50.38,250.49,100.76,4.622617099591812
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),miscellaneous food,Salt,200 G,Retail,10.0,250.49,50.0,3.9318256327243257
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),miscellaneous food,Sugar,KG,Retail,100.0,250.49,100.0,4.61512051684126
2021,10,Nairobi,Nairobi,Kangemi (Nairobi),oil and fats,Oil (vegetable),L,Retail,230.0,250.49,230.0,5.442417710521793
2021,10,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Maize flour,KG,Retail,57.19,250.49,57.19,4.063713518668578
2021,10,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Rice,KG,Retail,100.67,250.49,100.67,4.621732274287069
2021,10,Nairobi,Nairobi,Kawangware (Nairobi),milk and dairy,Milk (UHT),500 ML,Retail,50.29,250.49,100.58,4.620846665373099
2021,10,Nairobi,Nairobi,Kawangware (Nairobi),miscellaneous food,Sugar,KG,Retail,100.59,250.49,100.59,4.620945105103454
2021,10,Nairobi,Nairobi,Kawangware (Nairobi),oil and fats,Oil (vegetable),L,Retail,229.33,250.49,229.33,5.4395130632148145
2021,10,Nairobi,Nairobi,Kibra (Nairobi),cereals and tubers,Maize flour,KG,Retail,52.5,250.49,52.5,3.979681653901961
2021,10,Nairobi,Nairobi,Kibra (Nairobi),cereals and tubers,Rice,KG,Retail,100.0,250.49,100.0,4.61512051684126
2021,10,Nairobi,Nairobi,Kibra (Nairobi),cereals and tubers,Sorghum,KG,Retail,80.0,250.49,80.0,4.394449154672439
2021,10,Nairobi,Nairobi,Kibra (Nairobi),milk and dairy,Milk (UHT),500 ML,Retail,52.5,250.49,105.0,4.663439094112067
2021,10,Nairobi,Nairobi,Kibra (Nairobi),miscellaneous food,Salt,200 G,Retail,10.0,250.49,50.0,3.9318256327243257
