province,district,market,latitude,longitude,commodity,unit,priceflag,price,year,month,milk and dairy,pulses and nuts,non-food,"meat, fish and eggs",#item+type,vegetables and fruits,oil and fats,cereals and tubers,miscellaneous food
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Potatoes (Irish),KG,aggregate,50.0,2022,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Rice,KG,aggregate,103.75,2022,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Meat (camel),KG,aggregate,400.0,2022,1,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Milk (UHT),500 ML,aggregate,58.75,2022,1,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Salt,200 G,aggregate,10.0,2022,1,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Beans (dry),KG,aggregate,117.5,2022,1,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Bananas,Unit,aggregate,20.0,2022,1,0,0,0,0,0,1,0,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Maize flour,KG,aggregate,81.43,2022,2,0,0,0,0,0,0,0,1,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Rice,KG,aggregate,123.57,2022,2,0,0,0,0,0,0,0,1,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Wheat flour,KG,aggregate,84.05,2022,2,0,0,0,0,0,0,0,1,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Meat (beef),KG,aggregate,500.0,2022,2,0,0,0,1,0,0,0,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Meat (camel),KG,aggregate,500.0,2022,2,0,0,0,1,0,0,0,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Milk (UHT),500 ML,aggregate,60.48,2022,2,1,0,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Salt,200 G,aggregate,20.0,2022,2,0,0,0,0,0,0,0,0,1
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Sugar,KG,aggregate,156.67,2022,2,0,0,0,0,0,0,0,0,1
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Beans (dry),KG,aggregate,125.0,2022,2,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Bananas,Unit,aggregate,10.0,2022,2,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Maize flour,KG,aggregate,70.0,2022,2,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Potatoes (Irish),KG,aggregate,57.5,2022,2,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Rice,KG,aggregate,86.67,2022,2,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Milk (UHT),500 ML,aggregate,50.0,2022,2,1,0,0,0,0,0,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Salt,200 G,aggregate,12.5,2022,2,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Cooking fat,KG,aggregate,196.67,2022,2,0,0,0,0,0,0,1,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Bananas,Unit,aggregate,10.0,2022,2,0,0,0,0,0,1,0,0,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Maize,KG,aggregate,50.0,2022,2,0,0,0,0,0,0,0,1,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Maize flour,KG,aggregate,85.0,2022,2,0,0,0,0,0,0,0,1,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Potatoes (Irish),KG,aggregate,100.0,2022,2,0,0,0,0,0,0,0,1,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Rice,KG,aggregate,126.67,2022,2,0,0,0,0,0,0,0,1,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Sorghum,KG,aggregate,132.5,2022,2,0,0,0,0,0,0,0,1,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Meat (beef),KG,aggregate,500.0,2022,2,0,0,0,1,0,0,0,0,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Meat (camel),KG,aggregate,400.0,2022,2,0,0,0,1,0,0,0,0,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Milk (UHT),500 ML,aggregate,63.33,2022,2,1,0,0,0,0,0,0,0,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Salt,200 G,aggregate,10.0,2022,2,0,0,0,0,0,0,0,0,1
North Eastern,Wajir,Wajir town,1.750845,40.058478,Sugar,KG,aggregate,120.0,2022,2,0,0,0,0,0,0,0,0,1
North Eastern,Wajir,Wajir town,1.750845,40.058478,Oil (vegetable),L,aggregate,326.67,2022,2,0,0,0,0,0,0,1,0,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Beans (dry),KG,aggregate,130.0,2022,2,0,1,0,0,0,0,0,0,0
North Eastern,Wajir,Wajir town,1.750845,40.058478,Bananas,Unit,aggregate,15.0,2022,2,0,0,0,0,0,1,0,0,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Maize,KG,aggregate,40.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Potatoes (Irish),KG,aggregate,50.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Rice,KG,aggregate,100.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Milk (UHT),500 ML,aggregate,60.0,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Salt,200 G,aggregate,10.0,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Oil (vegetable),L,aggregate,270.0,2022,2,0,0,0,0,0,0,1,0,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Maize,KG,aggregate,45.38,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Potatoes (Irish),KG,aggregate,40.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Milk (UHT),500 ML,aggregate,70.77,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Salt,200 G,aggregate,12.69,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Sugar,KG,aggregate,125.38,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Oil (vegetable),L,aggregate,246.54,2022,2,0,0,0,0,0,0,1,0,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Beans (dry),KG,aggregate,105.38,2022,2,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Maize,KG,aggregate,42.69,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Rice,KG,aggregate,113.85,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Sorghum,KG,aggregate,45.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Meat (goat),KG,aggregate,500.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Milk (UHT),500 ML,aggregate,66.15,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Salt,200 G,aggregate,15.38,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Sugar,KG,aggregate,130.0,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Oil (vegetable),L,aggregate,276.92,2022,2,0,0,0,0,0,0,1,0,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Beans (dry),KG,aggregate,105.38,2022,2,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Maize,KG,aggregate,46.54,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Potatoes (Irish),KG,aggregate,47.69,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Sorghum,KG,aggregate,60.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Wheat flour,KG,aggregate,78.85,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Meat (goat),KG,aggregate,450.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Milk (UHT),500 ML,aggregate,77.69,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Salt,200 G,aggregate,10.0,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Beans (dry),KG,aggregate,104.62,2022,2,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,Bananas,Unit,aggregate,20.0,2022,2,0,0,0,0,0,1,0,0,0
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Maize,KG,aggregate,42.77,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Maize flour,KG,aggregate,70.9,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Rice,KG,aggregate,126.23,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Meat (beef),KG,aggregate,450.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Meat (camel),KG,aggregate,400.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Milk (UHT),500 ML,aggregate,71.92,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Salt,200 G,aggregate,10.0,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Oil (vegetable),L,aggregate,246.31,2022,2,0,0,0,0,0,0,1,0,0
Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,Beans (dry),KG,aggregate,105.44,2022,2,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Maize flour,KG,aggregate,68.85,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Potatoes (Irish),KG,aggregate,50.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Rice,KG,aggregate,98.46,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Sorghum,KG,aggregate,35.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Wheat flour,KG,aggregate,80.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Meat (beef),KG,aggregate,500.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Meat (goat),KG,aggregate,500.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Milk (UHT),500 ML,aggregate,75.9,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Salt,200 G,aggregate,10.9,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Sugar,KG,aggregate,128.21,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Oil (vegetable),L,aggregate,265.0,2022,2,0,0,0,0,0,0,1,0,0
Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,Beans (dry),KG,aggregate,110.0,2022,2,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Maize flour,KG,aggregate,66.15,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Potatoes (Irish),KG,aggregate,50.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Rice,KG,aggregate,100.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Wheat flour,KG,aggregate,83.65,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Meat (beef),KG,aggregate,475.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Meat (camel),KG,aggregate,400.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Meat (goat),KG,aggregate,500.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Milk (UHT),500 ML,aggregate,72.31,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Oil (vegetable),L,aggregate,286.54,2022,2,0,0,0,0,0,0,1,0,0
Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,Beans (dry),KG,aggregate,104.62,2022,2,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Maize,KG,aggregate,47.31,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Potatoes (Irish),KG,aggregate,60.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Rice,KG,aggregate,122.69,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Meat (camel),KG,aggregate,400.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Meat (goat),KG,aggregate,450.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Milk (UHT),500 ML,aggregate,60.77,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Salt,200 G,aggregate,15.38,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Sugar,KG,aggregate,124.46,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Oil (vegetable),L,aggregate,250.0,2022,2,0,0,0,0,0,0,1,0,0
Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,Bananas,Unit,aggregate,15.0,2022,2,0,0,0,0,0,1,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Maize,KG,aggregate,36.85,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Maize flour,KG,aggregate,75.38,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Potatoes (Irish),KG,aggregate,50.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Rice,KG,aggregate,100.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Wheat flour,KG,aggregate,71.92,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Meat (beef),KG,aggregate,450.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Salt,200 G,aggregate,10.0,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Sugar,KG,aggregate,127.69,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Beans (dry),KG,aggregate,110.77,2022,2,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,Bananas,Unit,aggregate,20.0,2022,2,0,0,0,0,0,1,0,0,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Maize,KG,aggregate,60.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Maize flour,KG,aggregate,70.0,2022,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Meat (camel),KG,aggregate,400.0,2022,2,0,0,0,1,0,0,0,0,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Milk (UHT),500 ML,aggregate,62.12,2022,2,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Salt,200 G,aggregate,10.0,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Sugar,KG,aggregate,132.69,2022,2,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Beans (dry),KG,aggregate,100.0,2022,2,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,Bananas,Unit,aggregate,20.0,2022,2,0,0,0,0,0,1,0,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Maize flour,KG,aggregate,80.0,2022,3,0,0,0,0,0,0,0,1,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Potatoes (Irish),KG,aggregate,100.0,2022,3,0,0,0,0,0,0,0,1,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Rice,KG,aggregate,125.0,2022,3,0,0,0,0,0,0,0,1,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Meat (camel),KG,aggregate,500.0,2022,3,0,0,0,1,0,0,0,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Milk (UHT),500 ML,aggregate,63.33,2022,3,1,0,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Salt,200 G,aggregate,20.0,2022,3,0,0,0,0,0,0,0,0,1
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Cooking fat,KG,aggregate,333.33,2022,3,0,0,0,0,0,0,1,0,0
Eastern,Marsabit,Marsabit town,2.33025,37.989172,Oil (vegetable),L,aggregate,286.67,2022,3,0,0,0,0,0,0,1,0,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Maize flour,KG,aggregate,120.0,2022,11,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Potatoes (Irish),KG,aggregate,50.0,2022,11,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Rice,KG,aggregate,120.0,2022,11,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Salt,200 G,aggregate,10.0,2022,11,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Sugar,KG,aggregate,124.0,2022,11,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Oil (vegetable),L,aggregate,350.0,2022,11,0,0,0,0,0,0,1,0,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Beans (dry),KG,aggregate,136.0,2022,11,0,1,0,0,0,0,0,0,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Potatoes (Irish),KG,aggregate,72.07,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Rice,KG,aggregate,117.12,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Wheat flour,KG,aggregate,114.93,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Salt,200 G,aggregate,10.0,2023,1,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Sugar,KG,aggregate,128.07,2023,1,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Oil (vegetable),L,aggregate,298.13,2023,1,0,0,0,0,0,0,1,0,0
North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,Beans (dry),KG,aggregate,136.14,2023,1,0,1,0,0,0,0,0,0,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Maize,KG,aggregate,50.0,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Maize flour,KG,aggregate,101.59,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Potatoes (Irish),KG,aggregate,72.87,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Rice,KG,aggregate,102.46,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Meat (camel),KG,aggregate,500.0,2023,1,0,0,0,1,0,0,0,0,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Meat (goat),KG,aggregate,500.0,2023,1,0,0,0,1,0,0,0,0,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Milk (UHT),500 ML,aggregate,35.76,2023,1,1,0,0,0,0,0,0,0,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Salt,200 G,aggregate,10.0,2023,1,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Sugar,KG,aggregate,142.09,2023,1,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Beans (dry),KG,aggregate,132.21,2023,1,0,1,0,0,0,0,0,0,0
North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,Bananas,Unit,aggregate,10.0,2023,1,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Maize,KG,aggregate,64.7,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Maize flour,KG,aggregate,112.96,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Potatoes (Irish),KG,aggregate,68.11,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Rice,KG,aggregate,117.41,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Sorghum,KG,aggregate,52.22,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Wheat flour,KG,aggregate,118.64,2023,1,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Meat (camel),KG,aggregate,550.0,2023,1,0,0,0,1,0,0,0,0,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Meat (goat),KG,aggregate,600.0,2023,1,0,0,0,1,0,0,0,0,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"Milk (camel, fresh)",L,aggregate,210.0,2023,1,1,0,0,0,0,0,0,0,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Salt,200 G,aggregate,10.0,2023,1,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Sugar,KG,aggregate,136.51,2023,1,0,0,0,0,0,0,0,0,1
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Oil (vegetable),L,aggregate,317.71,2023,1,0,0,0,0,0,0,1,0,0
North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,Beans (dry),KG,aggregate,125.44,2023,1,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Maize,KG,aggregate,75.0,2023,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Maize flour,KG,aggregate,102.5,2023,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Rice,KG,aggregate,142.5,2023,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Sorghum,KG,aggregate,60.0,2023,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Wheat flour,KG,aggregate,112.5,2023,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Milk (UHT),500 ML,aggregate,95.0,2023,1,1,0,0,0,0,0,0,0,0
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Salt,200 G,aggregate,10.0,2023,1,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Sugar,KG,aggregate,155.0,2023,1,0,0,0,0,0,0,0,0,1
Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,Beans (dry),KG,aggregate,142.5,2023,1,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Maize,KG,aggregate,57.5,2023,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Maize flour,KG,aggregate,102.5,2023,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Potatoes (Irish),KG,aggregate,80.0,2023,1,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,Milk (UHT),500 ML,aggregate,87.5,2023,1,1,0,0,0,0,0,0,0,0
