date,region,county,market_name,lat,lon,food_category,food_item,measurement_unit,local_price,normalized_unit
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize flour,KG,57.5,1.0
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Potatoes (Irish),KG,56.43,1.0
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Rice,KG,100.0,1.0
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Sorghum,KG,87.5,1.0
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Wheat flour,KG,67.5,1.0
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (beef),KG,600.0,1.0
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Sugar,KG,120.0,1.0
2022-01-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Oil (vegetable),L,225.0,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,KG,50.0,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize flour,KG,58.75,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Potatoes (Irish),KG,70.0,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Rice,KG,100.0,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum,KG,80.0,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Wheat flour,KG,68.12,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (beef),KG,540.0,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Sugar,KG,117.5,1.0
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dry),KG,118.0,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize,KG,50.0,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize flour,KG,58.33,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Potatoes (Irish),KG,68.0,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Rice,KG,100.0,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Wheat flour,KG,70.0,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,Milk (UHT),500 ML,55.5,0.5
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,"Milk (camel, fresh)",L,65.0,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Salt,200 G,10.0,0.2
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Sugar,KG,120.0,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Oil (vegetable),L,260.0,1.0
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans (dry),KG,116.36,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,KG,45.0,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize flour,KG,57.5,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Potatoes (Irish),KG,59.38,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Rice,KG,100.0,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Sorghum,KG,80.0,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Wheat flour,KG,67.5,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Salt,200 G,10.0,0.2
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Sugar,KG,122.5,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,oil and fats,Oil (vegetable),L,225.0,1.0
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans (dry),KG,130.0,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize,KG,60.0,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize flour,KG,60.42,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Potatoes (Irish),KG,45.0,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Rice,KG,100.0,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Sorghum,KG,83.33,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (beef),KG,550.0,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Salt,200 G,10.0,0.2
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Sugar,KG,104.64,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,oil and fats,Oil (vegetable),L,260.0,1.0
2022-01-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans (dry),KG,122.0,1.0
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize flour,KG,60.0,1.0
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Potatoes (Irish),KG,35.0,1.0
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Rice,KG,100.0,1.0
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Sorghum,KG,80.0,1.0
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Wheat flour,KG,70.0,1.0
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Salt,200 G,10.0,0.2
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Sugar,KG,116.5,1.0
2022-01-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans (dry),KG,120.0,1.0
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize flour,KG,70.0,1.0
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Rice,KG,86.67,1.0
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,miscellaneous food,Salt,200 G,12.5,0.2
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,miscellaneous food,Sugar,KG,103.33,1.0
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,oil and fats,Cooking fat,KG,196.67,1.0
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (dry),KG,119.0,1.0
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Bananas,Unit,10.0,-1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,KG,44.38,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize flour,KG,65.0,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Potatoes (Irish),KG,48.75,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Rice,KG,93.75,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Sorghum,KG,40.0,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Wheat flour,KG,74.69,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (beef),KG,480.0,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (goat),KG,480.0,1.0
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,milk and dairy,Milk (UHT),500 ML,60.0,0.5
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Salt,200 G,10.0,0.2
2022-01-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans (dry),KG,104.38,1.0
2022-01-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2022-01-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Rice,KG,103.75,1.0
2022-01-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Wheat flour,KG,77.19,1.0
2022-01-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,milk and dairy,Milk (UHT),500 ML,76.25,0.5
2022-01-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,oil and fats,Oil (vegetable),L,250.0,1.0
2022-01-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans (dry),KG,108.75,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize flour,KG,68.83,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Potatoes (Irish),KG,49.38,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Rice,KG,113.67,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,milk and dairy,Milk (UHT),500 ML,65.67,0.5
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Salt,200 G,10.0,0.2
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Sugar,KG,129.67,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,oil and fats,Oil (vegetable),L,267.0,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans (dry),KG,105.33,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize flour,KG,72.72,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Potatoes (Irish),KG,49.22,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (goat),KG,522.33,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,milk and dairy,Milk (UHT),500 ML,62.89,0.5
2022-01-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Sugar,KG,127.47,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Bananas,Unit,20.0,-1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,KG,54.33,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize flour,KG,69.06,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Rice,KG,103.67,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Sorghum,KG,49.0,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Wheat flour,KG,81.17,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (goat),KG,500.0,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,milk and dairy,Milk (UHT),500 ML,72.67,0.5
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Salt,200 G,10.78,0.2
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Sugar,KG,130.78,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans (dry),KG,110.0,1.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,vegetables and fruits,Bananas,Unit,20.0,-1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,cereals and tubers,Potatoes (Irish),KG,54.38,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,cereals and tubers,Rice,KG,100.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,"meat, fish and eggs",Meat (beef),KG,496.88,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,milk and dairy,Milk (UHT),500 ML,68.0,0.5
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,milk and dairy,"Milk (cow, fresh)",L,150.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,miscellaneous food,Salt,200 G,12.33,0.2
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,miscellaneous food,Sugar,KG,130.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,oil and fats,Oil (vegetable),L,276.67,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,pulses and nuts,Beans (dry),KG,119.33,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,vegetables and fruits,Bananas,Unit,20.0,-1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Maize,KG,50.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Maize flour,KG,70.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Rice,KG,99.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Wheat flour,KG,81.67,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,milk and dairy,Milk (UHT),500 ML,64.0,0.5
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,pulses and nuts,Beans (dry),KG,114.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,cereals and tubers,Maize flour,KG,65.33,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,cereals and tubers,Potatoes (Irish),KG,47.67,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,cereals and tubers,Rice,KG,96.5,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,cereals and tubers,Sorghum,KG,50.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,cereals and tubers,Wheat flour,KG,73.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,"meat, fish and eggs",Meat (beef),KG,422.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,"meat, fish and eggs",Meat (camel),KG,440.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,milk and dairy,"Milk (cow, fresh)",L,100.0,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,miscellaneous food,Salt,200 G,11.17,0.2
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,miscellaneous food,Sugar,KG,129.67,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,oil and fats,Oil (vegetable),L,285.33,1.0
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,pulses and nuts,Beans (dry),KG,100.0,1.0
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize,KG,50.0,1.0
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize flour,KG,70.0,1.0
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Rice,KG,103.75,1.0
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,milk and dairy,Milk (UHT),500 ML,58.75,0.5
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,miscellaneous food,Salt,200 G,10.0,0.2
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,pulses and nuts,Beans (dry),KG,117.5,1.0
2022-01-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,vegetables and fruits,Bananas,Unit,20.0,-1.0
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,cereals and tubers,Maize flour,KG,81.43,1.0
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,cereals and tubers,Rice,KG,123.57,1.0
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,cereals and tubers,Wheat flour,KG,84.05,1.0
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,"meat, fish and eggs",Meat (beef),KG,500.0,1.0
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,"meat, fish and eggs",Meat (camel),KG,500.0,1.0
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,milk and dairy,Milk (UHT),500 ML,60.48,0.5
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,miscellaneous food,Salt,200 G,20.0,0.2
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,miscellaneous food,Sugar,KG,156.67,1.0
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,pulses and nuts,Beans (dry),KG,125.0,1.0
2022-02-15,Eastern,Marsabit,Marsabit town,2.33025,37.989172,vegetables and fruits,Bananas,Unit,10.0,-1.0
2022-02-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize flour,KG,70.0,1.0
2022-02-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Potatoes (Irish),KG,57.5,1.0
2022-02-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Rice,KG,86.67,1.0
2022-02-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2022-02-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,miscellaneous food,Salt,200 G,12.5,0.2
2022-02-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,oil and fats,Cooking fat,KG,196.67,1.0
2022-02-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Bananas,Unit,10.0,-1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize,KG,50.0,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize flour,KG,85.0,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Potatoes (Irish),KG,100.0,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Rice,KG,126.67,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Sorghum,KG,132.5,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,"meat, fish and eggs",Meat (beef),KG,500.0,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,milk and dairy,Milk (UHT),500 ML,63.33,0.5
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,miscellaneous food,Salt,200 G,10.0,0.2
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,miscellaneous food,Sugar,KG,120.0,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,oil and fats,Oil (vegetable),L,326.67,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,pulses and nuts,Beans (dry),KG,130.0,1.0
2022-02-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,vegetables and fruits,Bananas,Unit,15.0,-1.0
2022-02-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Maize,KG,40.0,1.0
2022-02-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2022-02-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Rice,KG,100.0,1.0
2022-02-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,milk and dairy,Milk (UHT),500 ML,60.0,0.5
2022-02-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,miscellaneous food,Salt,200 G,10.0,0.2
2022-02-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,oil and fats,Oil (vegetable),L,270.0,1.0
2022-02-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,KG,45.38,1.0
2022-02-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Potatoes (Irish),KG,40.0,1.0
2022-02-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,milk and dairy,Milk (UHT),500 ML,70.77,0.5
2022-02-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Salt,200 G,12.69,0.2
2022-02-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Sugar,KG,125.38,1.0
2022-02-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,oil and fats,Oil (vegetable),L,246.54,1.0
2022-02-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans (dry),KG,105.38,1.0
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,KG,42.69,1.0
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Rice,KG,113.85,1.0
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Sorghum,KG,45.0,1.0
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,"meat, fish and eggs",Meat (goat),KG,500.0,1.0
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,milk and dairy,Milk (UHT),500 ML,66.15,0.5
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Salt,200 G,15.38,0.2
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Sugar,KG,130.0,1.0
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,oil and fats,Oil (vegetable),L,276.92,1.0
2022-02-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans (dry),KG,105.38,1.0
2022-02-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,KG,46.54,1.0
2022-02-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Potatoes (Irish),KG,47.69,1.0
2022-02-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Sorghum,KG,60.0,1.0
2022-02-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Wheat flour,KG,78.85,1.0
2022-02-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (goat),KG,450.0,1.0
