date,rainfall_mm
12/1/2013,286.9792
12/11/2013,318.2708
12/21/2013,311.1667
1/1/2014,290.625
1/11/2014,279.5
1/21/2014,264.8125
2/1/2014,213.9375
2/11/2014,202.5
2/21/2014,147.625
3/1/2014,129.75
3/11/2014,192.25
3/21/2014,210.75
4/1/2014,258.625
4/11/2014,332.5
4/21/2014,373.9583
5/1/2014,387.0833
5/11/2014,388.7708
5/21/2014,421.3542
6/1/2014,438.0417
6/11/2014,352.9583
6/21/2014,351.4792
7/1/2014,311.5417
7/11/2014,247.0625
7/21/2014,215.2917
8/1/2014,189.25
8/11/2014,171.8542
8/21/2014,209.1042
9/1/2014,207.7083
9/11/2014,202.5
9/21/2014,183.7708
10/1/2014,211.6667
10/11/2014,242.6458
10/21/2014,267.0417
11/1/2014,332.7292
11/11/2014,397.3333
11/21/2014,355.1667
12/1/2014,364.75
12/11/2014,364.8958
12/21/2014,374.7917
1/1/2015,340.5417
1/11/2015,302
1/21/2015,270.6458
2/1/2015,198.3542
2/11/2015,141.7292
2/21/2015,112.7708
3/1/2015,90.3542
3/11/2015,82.8958
3/21/2015,96.3125
4/1/2015,213.4375
4/11/2015,307.6042
4/21/2015,479.4167
5/1/2015,528.75
5/11/2015,566.875
5/21/2015,601.7708
6/1/2015,602.2708
6/11/2015,600.1667
6/21/2015,578.9167
7/1/2015,474.5833
7/11/2015,392.875
7/21/2015,230.0625
8/1/2015,195.1667
8/11/2015,144.2083
8/21/2015,115.3958
9/1/2015,111.1458
9/11/2015,109.9583
9/21/2015,105.8125
10/1/2015,123.5833
10/11/2015,165.9792
10/21/2015,227.2083
11/1/2015,323.8125
11/11/2015,405.0625
11/21/2015,479.9375
12/1/2015,489.6042
12/11/2015,554.3333
12/21/2015,568.2292
1/1/2016,545.6042
1/11/2016,525.2708
1/21/2016,465.9792
2/1/2016,360.8333
2/11/2016,278.5417
2/21/2016,200.375
3/1/2016,226.4375
3/11/2016,161.0417
3/21/2016,151.8542
4/1/2016,265.3542
4/11/2016,297.1667
4/21/2016,406.4792
5/1/2016,438.3125
5/11/2016,492.1042
5/21/2016,506.8125
6/1/2016,477.6042
6/11/2016,484.6458
6/21/2016,489.5
7/1/2016,371.5
7/11/2016,307.4792
7/21/2016,190.1458
8/1/2016,161.75
8/11/2016,113.5417
8/21/2016,109.2917
9/1/2016,107.9792
9/11/2016,104.2708
9/21/2016,102.8958
10/1/2016,110.3542
10/11/2016,114.3125
10/21/2016,118.9583
11/1/2016,168.375
11/11/2016,238.1667
11/21/2016,343.3125
12/1/2016,343.3542
12/11/2016,344.8333
12/21/2016,341.7917
1/1/2017,328.8958
1/11/2017,321.6667
1/21/2017,312.75
2/1/2017,257.5
2/11/2017,190.375
2/21/2017,88.9375
3/1/2017,88.375
3/11/2017,83.9167
3/21/2017,89.4375
4/1/2017,136.2917
4/11/2017,168.2083
4/21/2017,223.25
5/1/2017,286.7917
5/11/2017,302.4583
5/21/2017,316.4792
6/1/2017,310.7292
6/11/2017,311.7083
6/21/2017,305.3333
7/1/2017,265.0833
7/11/2017,239.375
7/21/2017,196.9792
8/1/2017,152.5208
8/11/2017,137.7292
8/21/2017,122.3958
9/1/2017,126.5417
9/11/2017,137.9167
9/21/2017,144.6042
10/1/2017,148.1875
10/11/2017,195.375
10/21/2017,244.5625
11/1/2017,323.6042
11/11/2017,402.3125
11/21/2017,416.4375
12/1/2017,415.0625
12/11/2017,404.3125
12/21/2017,392.625
1/1/2018,383.3958
1/11/2018,329.7917
1/21/2018,269.2292
2/1/2018,168.6458
2/11/2018,80.1875
2/21/2018,51.4375
3/1/2018,124.3542
3/11/2018,198.8125
3/21/2018,247.7708
4/1/2018,372.9583
4/11/2018,606.4792
4/21/2018,798.2292
5/1/2018,967.2708
5/11/2018,1092.0625
5/21/2018,1161.8958
6/1/2018,1128.9167
6/11/2018,1074.3125
6/21/2018,1048.875
7/1/2018,946.375
7/11/2018,732.8125
7/21/2018,551.3333
8/1/2018,386.0208
8/11/2018,267.8333
8/21/2018,207.5625
9/1/2018,187.5833
9/11/2018,171.2708
9/21/2018,166.0208
10/1/2018,155.0625
10/11/2018,147.3333
10/21/2018,174.8125
11/1/2018,228.7917
11/11/2018,280.4167
11/21/2018,315.9375
12/1/2018,356.5833
12/11/2018,432
12/21/2018,418.5208
1/1/2019,423.7917
1/11/2019,423.0208
1/21/2019,387.6458
2/1/2019,329.75
2/11/2019,274.4583
2/21/2019,236.875
3/1/2019,175.2292
3/11/2019,92.2708
3/21/2019,100.3333
4/1/2019,100.2292
4/11/2019,106.9583
4/21/2019,270.5417
5/1/2019,356.9792
5/11/2019,406.0208
5/21/2019,444.5833
6/1/2019,461.6667
6/11/2019,470.5833
6/21/2019,466.875
7/1/2019,455.3542
7/11/2019,442.75
7/21/2019,282.9167
8/1/2019,204.4792
8/11/2019,156.75
8/21/2019,127.8542
9/1/2019,139.8333
9/11/2019,145.0625
9/21/2019,147.0208
10/1/2019,287.0833
10/11/2019,424
10/21/2019,556.1042
11/1/2019,615.7292
11/11/2019,729.8333
11/21/2019,878.3125
12/1/2019,1007.8333
12/11/2019,1013.1042
12/21/2019,1037.375
1/1/2020,910.0208
1/11/2020,787.75
1/21/2020,693.5208
2/1/2020,645.0833
2/11/2020,531.3125
2/21/2020,386
3/1/2020,289.125
3/11/2020,280.9792
3/21/2020,303.8125
4/1/2020,338.6458
4/11/2020,546.9167
4/21/2020,775.625
5/1/2020,878.9792
5/11/2020,956.7708
5/21/2020,975.3958
6/1/2020,930.9375
6/11/2020,943.7708
6/21/2020,897.8333
7/1/2020,858.3958
7/11/2020,639.8542
7/21/2020,374.4583
8/1/2020,261
8/11/2020,194.4583
8/21/2020,174.9583
9/1/2020,195.2292
9/11/2020,178.4792
9/21/2020,173.1458
10/1/2020,172
10/11/2020,189.9375
10/21/2020,239.8542
11/1/2020,342.2083
11/11/2020,353.0833
11/21/2020,382.4167
12/1/2020,354
12/11/2020,355.7083
12/21/2020,377.6458
1/1/2021,397.1875
1/11/2021,375.3125
1/21/2021,318.7083
2/1/2021,214.375
2/11/2021,193.3542
2/21/2021,161.0417
3/1/2021,156.7292
3/11/2021,167.7708
3/21/2021,160.9792
4/1/2021,190.2917
4/11/2021,231.7292
4/21/2021,318.7083
5/1/2021,382.7083
5/11/2021,492.6667
5/21/2021,509.5625
6/1/2021,502.75
6/11/2021,485.5417
6/21/2021,467.3333
7/1/2021,421.0417
7/11/2021,384.5
7/21/2021,309.0417
8/1/2021,242.7083
8/11/2021,134.4583
8/21/2021,109.125
9/1/2021,118.3542
9/11/2021,119.5208
9/21/2021,118.5
10/1/2021,120.3333
10/11/2021,139.1667
10/21/2021,161.1042
11/1/2021,178.125
11/11/2021,197.0833
11/21/2021,249.9583
12/1/2021,271.3542
12/11/2021,299.5833
12/21/2021,353.3125
1/1/2022,337.4583
1/11/2022,325.4375
1/21/2022,292.375
2/1/2022,273.8125
2/11/2022,246.9375
2/21/2022,192.3958
3/1/2022,165
3/11/2022,135.5
3/21/2022,107.0625
4/1/2022,130.5625
4/11/2022,188.2708
4/21/2022,305.7292
5/1/2022,309.6667
5/11/2022,323.1667
5/21/2022,342.5208
6/1/2022,340.5
6/11/2022,341.5
6/21/2022,317.875
7/1/2022,305.8125
7/11/2022,243.0833
7/21/2022,131.2708
8/1/2022,143.1042
8/11/2022,141.0417
8/21/2022,126.4375
9/1/2022,139.1667
9/11/2022,142
9/21/2022,140.6875
10/1/2022,139.2917
10/11/2022,134.1667
10/21/2022,147.7917
11/1/2022,239.3958
11/11/2022,325.4583
11/21/2022,368.4792
12/1/2022,372.5833
12/11/2022,377.4583
12/21/2022,381.5417
1/1/2023,378.8542
1/11/2023,376.8125
1/21/2023,362.0417
2/1/2023,249.6875
2/11/2023,150.625
2/21/2023,95.1875
3/1/2023,80.9583
3/11/2023,85.7083
3/21/2023,146
4/1/2023,232.5625
4/11/2023,298.3542
4/21/2023,494.2292
5/1/2023,550.9167
5/11/2023,570.9583
5/21/2023,594.1458
6/1/2023,606.8125
6/11/2023,603.2083
6/21/2023,552.8958
7/1/2023,471.5417
7/11/2023,407.6875
7/21/2023,219.2708
8/1/2023,175.4583
8/11/2023,160.7292
8/21/2023,147.8542
9/1/2023,142.2292
9/11/2023,137.9167
9/21/2023,129.4167
10/1/2023,141.7292
10/11/2023,172.4583
10/21/2023,231.5417
11/1/2023,391.4792
11/11/2023,482.6458
11/21/2023,589.5
12/1/2023,583.2917
12/11/2023,597.4583
12/21/2023,604.125
1/1/2024,587.6042
1/11/2024,597.1875
1/21/2024,528.6667
2/1/2024,367.8542
2/11/2024,280.7708
2/21/2024,194.7917
3/1/2024,199.3958
3/11/2024,183.7708
3/21/2024,191.4375
4/1/2024,376.4583
4/11/2024,451.1458
4/21/2024,744.8125
5/1/2024,867.1458
5/11/2024,908
5/21/2024,957.625
6/1/2024,948.5833
6/11/2024,950.75
6/21/2024,937.2292
7/1/2024,768.5833
7/11/2024,659.6458
7/21/2024,372.9583
8/1/2024,250.5625
8/11/2024,208.75
8/21/2024,143.5625
9/1/2024,149.0417
9/11/2024,144.7083
9/21/2024,137.5417
10/1/2024,129.7083
10/11/2024,129.7917
10/21/2024,137.5833
11/1/2024,240.8958
11/11/2024,345.8333
11/21/2024,404.625
12/1/2024,405.3125
12/11/2024,444.2917
12/21/2024,455.2083
1/1/2025,438.8125
1/11/2025,426.7292
1/21/2025,429.1458
2/1/2025,315.8333
2/11/2025,202.75
2/21/2025,128.1042
3/1/2025,131.2917
3/11/2025,122.3125
3/21/2025,153.4583
1/1/1981,
1/11/1981,
1/21/1981,
2/1/1981,
2/11/1981,
2/21/1981,
3/1/1981,
3/11/1981,
3/21/1981,285.3929
4/1/1981,426.5
4/11/1981,616.2857
4/21/1981,657.3214
5/1/1981,790.8571
5/11/1981,899.5
5/21/1981,916.5714
6/1/1981,918.6429
6/11/1981,842.5714
6/21/1981,706.7143
7/1/1981,562.3929
7/11/1981,384.5714
7/21/1981,354.6071
8/1/1981,229.8571
8/11/1981,114.2857
8/21/1981,101.8571
9/1/1981,91.25
9/11/1981,93.4286
9/21/1981,101.3214
10/1/1981,118.6071
10/11/1981,131.2143
10/21/1981,179.5714
11/1/1981,198.2857
11/11/1981,231.9643
11/21/1981,251.4286
12/1/1981,277.75
12/11/1981,301.8929
12/21/1981,315.1786
1/1/1982,296.25
1/11/1982,276.0357
1/21/1982,213.75
2/1/1982,184.25
2/11/1982,151.3929
2/21/1982,127.6071
3/1/1982,108.6071
3/11/1982,85.0714
3/21/1982,103.2857
4/1/1982,139.4643
4/11/1982,193.1786
4/21/1982,353.7857
5/1/1982,402.75
5/11/1982,497.3929
5/21/1982,544.1071
6/1/1982,541.1786
6/11/1982,542.4643
6/21/1982,503.0357
7/1/1982,473.5714
7/11/1982,419.5
7/21/1982,269.75
8/1/1982,225
8/11/1982,130.25
8/21/1982,89.4643
9/1/1982,90.75
9/11/1982,96.4643
9/21/1982,94.3214
10/1/1982,105.5
10/11/1982,262.1429
10/21/1982,330.3214
11/1/1982,366.1429
11/11/1982,442.6429
11/21/1982,556.9286
12/1/1982,604.2857
12/11/1982,600.7857
12/21/1982,614.8929
1/1/1983,601.0357
1/11/1983,440.9643
1/21/1983,365.1429
2/1/1983,326.6071
2/11/1983,297.4643
2/21/1983,178.8214
3/1/1983,129.4643
3/11/1983,128.2143
3/21/1983,142.75
4/1/1983,156.8571
4/11/1983,202.6786
4/21/1983,418.6786
5/1/1983,455.5714
5/11/1983,436.0357
5/21/1983,501.75
6/1/1983,511.25
6/11/1983,513.75
6/21/1983,486.5
7/1/1983,473.3571
7/11/1983,428.7143
7/21/1983,215.25
8/1/1983,180.5357
8/11/1983,155.8929
8/21/1983,95.6429
9/1/1983,85.4286
9/11/1983,77.5357
9/21/1983,67.8571
10/1/1983,119.3214
10/11/1983,140.75
10/21/1983,180.8214
11/1/1983,235.5357
11/11/1983,258.1429
11/21/1983,283.75
12/1/1983,306.5
12/11/1983,315.25
12/21/1983,405.4643
1/1/1984,354.4643
1/11/1984,330.0357
1/21/1984,284.3571
2/1/1984,225.3571
2/11/1984,194.25
2/21/1984,161.3571
3/1/1984,139.3571
3/11/1984,134.3214
3/21/1984,52.6071
4/1/1984,77.9286
4/11/1984,114.7857
4/21/1984,193.5357
5/1/1984,207.9286
5/11/1984,219.3214
5/21/1984,227.25
6/1/1984,225
6/11/1984,220.9643
6/21/1984,211.6429
7/1/1984,187.0714
7/11/1984,154.5714
7/21/1984,86.3571
8/1/1984,78.3214
8/11/1984,69.0357
8/21/1984,64.6071
9/1/1984,88.6786
9/11/1984,94.5714
9/21/1984,96.3571
10/1/1984,169.8214
10/11/1984,212.25
10/21/1984,273.3571
11/1/1984,348.9286
11/11/1984,438.25
11/21/1984,478.0357
12/1/1984,467.8929
12/11/1984,504.2143
12/21/1984,505.1429
1/1/1985,424.4643
1/11/1985,376.5714
1/21/1985,313.3214
2/1/1985,282.3929
2/11/1985,206.8214
2/21/1985,171.3214
3/1/1985,159.8571
3/11/1985,125
3/21/1985,262.3571
4/1/1985,334.2143
4/11/1985,567.1429
4/21/1985,638.6786
5/1/1985,652.75
5/11/1985,694.1429
5/21/1985,720.1071
6/1/1985,721.75
6/11/1985,723.8929
6/21/1985,591.7857
7/1/1985,530.1071
7/11/1985,304.2857
7/21/1985,228.0714
8/1/1985,166.9643
8/11/1985,113.7857
8/21/1985,85.0714
9/1/1985,81.6786
9/11/1985,72.6071
9/21/1985,70.5
10/1/1985,77.3929
10/11/1985,92.0357
10/21/1985,124.9286
11/1/1985,221.9286
11/11/1985,247.7143
11/21/1985,274.3214
12/1/1985,284.75
12/11/1985,288.9286
12/21/1985,286.6071
1/1/1986,276.3214
1/11/1986,259.8571
1/21/1986,224.9286
2/1/1986,124.1071
2/11/1986,95.1786
2/21/1986,63.2857
3/1/1986,88.6429
3/11/1986,87.2857
3/21/1986,105.5714
4/1/1986,217.5357
4/11/1986,280.6429
4/21/1986,474.0357
5/1/1986,578.1429
5/11/1986,613.8571
5/21/1986,691.0357
6/1/1986,662.5
6/11/1986,671.3929
6/21/1986,653
7/1/1986,536.4286
7/11/1986,471.3214
7/21/1986,276.2857
8/1/1986,173.1429
8/11/1986,141.6786
8/21/1986,68
9/1/1986,60.75
9/11/1986,51.9286
9/21/1986,49.2857
10/1/1986,66.9286
10/11/1986,78.9643
10/21/1986,124.8929
11/1/1986,199.0714
11/11/1986,269.0714
11/21/1986,362.8214
12/1/1986,429.9643
12/11/1986,444.4286
12/21/1986,449.2857
1/1/1987,446.1786
1/11/1987,432.8929
1/21/1987,388.75
2/1/1987,315.25
2/11/1987,244.5714
2/21/1987,149.3929
3/1/1987,80.4643
3/11/1987,77.25
3/21/1987,70.9643
4/1/1987,181.7857
4/11/1987,236.4286
4/21/1987,274.6071
5/1/1987,358.3929
5/11/1987,381.9643
5/21/1987,424.4643
6/1/1987,521.9643
6/11/1987,510.3214
6/21/1987,518.2143
7/1/1987,395.1071
7/11/1987,342.2143
7/21/1987,305.2143
8/1/1987,235.4643
8/11/1987,219.4643
8/21/1987,184.8214
9/1/1987,86.8214
9/11/1987,85.4286
9/21/1987,83.3214
10/1/1987,92.3214
10/11/1987,95.75
10/21/1987,102.2143
11/1/1987,151.1429
11/11/1987,195.1786
11/21/1987,232.8214
12/1/1987,243.0357
12/11/1987,242.0357
12/21/1987,237.1071
1/1/1988,238.6786
1/11/1988,243.7857
1/21/1988,240.0714
2/1/1988,179.25
2/11/1988,127.0357
2/21/1988,83.3214
3/1/1988,83.8571
3/11/1988,109.2143
3/21/1988,209.3571
4/1/1988,266.9286
4/11/1988,372.3214
4/21/1988,564.3214
5/1/1988,641.3214
5/11/1988,680.1786
5/21/1988,721.75
6/1/1988,717.3929
6/11/1988,731.9643
6/21/1988,641.5357
7/1/1988,575.8929
7/11/1988,462.5
7/21/1988,271.75
8/1/1988,195.7857
8/11/1988,156.75
8/21/1988,125.3929
9/1/1988,127.5
9/11/1988,105.5357
9/21/1988,102.7857
10/1/1988,124.6071
10/11/1988,130.9643
10/21/1988,187.3214
11/1/1988,258.4643
11/11/1988,323.7143
11/21/1988,353.7857
12/1/1988,370.75
12/11/1988,371.1786
12/21/1988,415.5357
1/1/1989,422.1786
1/11/1989,459.8929
1/21/1989,419.1071
2/1/1989,363.25
2/11/1989,295.5
2/21/1989,253.5357
3/1/1989,231.3571
3/11/1989,272.25
3/21/1989,281.8214
4/1/1989,412.8929
4/11/1989,394.5357
4/21/1989,485.0714
5/1/1989,525.3571
5/11/1989,624.7857
5/21/1989,651.3929
6/1/1989,662.5714
6/11/1989,606.1071
6/21/1989,546.3214
7/1/1989,394.3929
7/11/1989,374.6071
7/21/1989,266.6786
8/1/1989,216.6071
8/11/1989,126.1786
8/21/1989,113.1071
9/1/1989,105.3929
9/11/1989,107.2857
9/21/1989,126
10/1/1989,136.1429
10/11/1989,137.25
10/21/1989,208.1786
11/1/1989,241.7857
11/11/1989,303.1429
11/21/1989,361.5714
12/1/1989,386.1429
12/11/1989,388.6429
12/21/1989,423.5357
1/1/1990,444.8929
1/11/1990,434.8571
1/21/1990,361.2143
2/1/1990,322.7857
2/11/1990,274.2143
2/21/1990,228.2857
3/1/1990,296.5714
3/11/1990,382.8214
3/21/1990,359.4286
4/1/1990,465.5714
4/11/1990,591.2857
4/21/1990,681.9643
5/1/1990,735.8214
5/11/1990,801.9643
5/21/1990,830.3929
6/1/1990,735.8571
6/11/1990,645.4286
6/21/1990,616.6429
7/1/1990,468.9286
7/11/1990,344.9286
7/21/1990,253.9643
8/1/1990,197.4643
8/11/1990,112.8214
8/21/1990,59.3214
9/1/1990,55.5
9/11/1990,65.9286
9/21/1990,66.5357
10/1/1990,72.1786
10/11/1990,114.8214
10/21/1990,184.6429
11/1/1990,259.4286
11/11/1990,315.8214
11/21/1990,338.6429
12/1/1990,385.4286
12/11/1990,409.75
12/21/1990,416
1/1/1991,419.7143
1/11/1991,375.7143
1/21/1991,311.0714
2/1/1991,233.1786
2/11/1991,172.7857
2/21/1991,147
3/1/1991,101.9286
3/11/1991,69.0357
3/21/1991,130.2857
4/1/1991,200.5357
4/11/1991,225.8214
4/21/1991,293.5357
5/1/1991,327.4286
5/11/1991,448.5357
5/21/1991,530.6429
6/1/1991,537.3214
6/11/1991,538.5
6/21/1991,469.2143
7/1/1991,393.7143
7/11/1991,370.8571
7/21/1991,301.1429
8/1/1991,270.7857
8/11/1991,156.75
8/21/1991,83
9/1/1991,73.75
9/11/1991,67.1429
9/21/1991,68.3214
10/1/1991,73.5357
10/11/1991,130.5714
10/21/1991,140.6786
11/1/1991,176.0714
11/11/1991,209.5357
11/21/1991,245.2857
12/1/1991,251.25
12/11/1991,298.2143
12/21/1991,321.7143
1/1/1992,309.6429
1/11/1992,251.8571
1/21/1992,236.2143
2/1/1992,203.4643
2/11/1992,165.6786
2/21/1992,123.5357
3/1/1992,117.9286
3/11/1992,72.1429
3/21/1992,58.5714
4/1/1992,236.5714
4/11/1992,285.5
4/21/1992,390.4286
5/1/1992,478.6429
5/11/1992,503.4643
5/21/1992,542.6786
6/1/1992,548.0357
6/11/1992,553.4286
6/21/1992,547.0714
7/1/1992,379.1786
7/11/1992,332.3214
7/21/1992,233.1071
8/1/1992,143.1786
8/11/1992,118.6786
8/21/1992,81.8214
9/1/1992,80.0714
9/11/1992,76.4286
9/21/1992,76.1786
10/1/1992,82.5714
10/11/1992,91.9643
10/21/1992,122
11/1/1992,184.5
11/11/1992,255.4643
11/21/1992,289.5
12/1/1992,317.1786
12/11/1992,384.3214
12/21/1992,383.6071
1/1/1993,409.75
1/11/1993,469.3571
1/21/1993,449.0714
2/1/1993,408.2857
2/11/1993,361.4643
2/21/1993,329.25
3/1/1993,302.5
3/11/1993,257.0357
3/21/1993,256.4643
4/1/1993,236.1429
4/11/1993,230.5357
4/21/1993,264.1429
5/1/1993,315.1786
5/11/1993,325.8214
5/21/1993,352.25
6/1/1993,366.25
6/11/1993,345.9643
6/21/1993,343.2857
7/1/1993,322.4643
7/11/1993,258.75
7/21/1993,210.8929
8/1/1993,136.9643
8/11/1993,100.9643
8/21/1993,72.4286
9/1/1993,54.9643
9/11/1993,51.7143
9/21/1993,51.1429
10/1/1993,57.9286
10/11/1993,69
10/21/1993,93.5714
11/1/1993,148.1429
11/11/1993,190.1429
11/21/1993,243.0714
12/1/1993,274.2143
12/11/1993,282.3214
12/21/1993,289.7143
1/1/1994,285.1786
1/11/1994,276.3571
1/21/1994,255.3214
2/1/1994,200
2/11/1994,187.1429
2/21/1994,132.2143
3/1/1994,101.0357
3/11/1994,103.5
3/21/1994,140.3929
4/1/1994,221.4286
4/11/1994,292.75
4/21/1994,450.3571
5/1/1994,496.2857
5/11/1994,519.0714
5/21/1994,572.75
6/1/1994,577.5714
6/11/1994,571.7857
6/21/1994,533.5357
7/1/1994,457.5357
7/11/1994,387.6786
7/21/1994,231.25
8/1/1994,189.9286
8/11/1994,150.6786
8/21/1994,101.2143
9/1/1994,95.1429
9/11/1994,90.6786
9/21/1994,85.8214
10/1/1994,98.4643
10/11/1994,141.6786
10/21/1994,184.25
11/1/1994,327.4286
11/11/1994,459.6786
11/21/1994,493.0714
12/1/1994,524.25
12/11/1994,529.6429
12/21/1994,535.8571
1/1/1995,528.3214
1/11/1995,480
1/21/1995,432.8214
2/1/1995,303.6786
2/11/1995,197.1071
2/21/1995,157.6429
3/1/1995,230.0714
3/11/1995,228.8929
3/21/1995,232.9286
4/1/1995,259.6071
4/11/1995,339.75
4/21/1995,508.9286
5/1/1995,542.5714
5/11/1995,618.7143
5/21/1995,667.3214
6/1/1995,572.5714
6/11/1995,571.0357
6/21/1995,565.5357
7/1/1995,534
7/11/1995,454.2143
7/21/1995,288.4286
8/1/1995,243.2857
8/11/1995,142.1429
8/21/1995,100.9286
9/1/1995,95.1071
9/11/1995,95.2143
9/21/1995,94.6786
10/1/1995,143.6786
10/11/1995,160.1786
10/21/1995,254.75
11/1/1995,274.5
11/11/1995,320.7143
11/21/1995,354.8214
12/1/1995,367.9286
12/11/1995,430.3929
12/21/1995,428.8929
1/1/1996,371.3571
1/11/1996,357.8571
1/21/1996,281.6429
2/1/1996,257.4643
2/11/1996,227.25
2/21/1996,186.6429
3/1/1996,180.6429
3/11/1996,145.75
3/21/1996,221.6786
4/1/1996,284.0714
4/11/1996,296.5357
4/21/1996,289.4643
5/1/1996,301.3929
5/11/1996,330.8571
5/21/1996,379.5357
6/1/1996,390.9286
6/11/1996,367.4286
6/21/1996,288.0714
7/1/1996,232.9286
7/11/1996,230.8929
7/21/1996,219.5357
8/1/1996,204.3929
8/11/1996,147.6429
8/21/1996,104.5357
9/1/1996,84.4286
9/11/1996,77.3571
9/21/1996,76.1786
10/1/1996,78.3214
10/11/1996,77.3571
10/21/1996,85.5
11/1/1996,126.6429
11/11/1996,211.3571
11/21/1996,267.7857
12/1/1996,277.6429
12/11/1996,284
12/21/1996,292.6071
1/1/1997,282.8571
1/11/1997,269.3571
1/21/1997,257.7857
2/1/1997,215
2/11/1997,127.75
2/21/1997,64.7143
3/1/1997,52.8571
3/11/1997,45.3929
3/21/1997,92.9286
4/1/1997,253.1786
4/11/1997,402
4/21/1997,696.7143
5/1/1997,778.25
5/11/1997,803.6429
5/21/1997,821.8571
6/1/1997,829.8929
6/11/1997,834.25
6/21/1997,785.0714
7/1/1997,634
7/11/1997,485.8929
7/21/1997,193.9286
8/1/1997,126.1786
8/11/1997,102.9643
8/21/1997,86.9643
9/1/1997,78.1429
9/11/1997,73.6786
9/21/1997,66.3929
10/1/1997,164.75
10/11/1997,240.7143
10/21/1997,338.5357
11/1/1997,509.6786
11/11/1997,597.9286
11/21/1997,666.0357
12/1/1997,781.9643
12/11/1997,830.0357
12/21/1997,858.8571
1/1/1998,817.8929
1/11/1998,836.7857
1/21/1998,772.1071
2/1/1998,626.6786
2/11/1998,606.2857
2/21/1998,537.2857
3/1/1998,469.1786
3/11/1998,425.75
3/21/1998,451.6429
4/1/1998,455.5357
4/11/1998,482.6429
4/21/1998,484.75
5/1/1998,640.4643
5/11/1998,722.75
5/21/1998,794.4286
6/1/1998,832.3571
6/11/1998,837.25
6/21/1998,796.3929
7/1/1998,733.0714
7/11/1998,616.5
7/21/1998,594.3929
8/1/1998,402.8214
8/11/1998,253.3571
8/21/1998,189.6429
9/1/1998,103.3929
9/11/1998,93.8214
9/21/1998,84.4286
10/1/1998,89.5
10/11/1998,92.0357
10/21/1998,88.9643
11/1/1998,128.5
11/11/1998,182.7857
11/21/1998,203.25
12/1/1998,210.25
12/11/1998,214.9286
12/21/1998,214.3929
1/1/1999,206.2857
1/11/1999,206.1071
1/21/1999,194.0357
2/1/1999,151.4643
2/11/1999,93.75
2/21/1999,65.25
3/1/1999,77.3929
3/11/1999,158.8214
3/21/1999,183.1071
4/1/1999,289.0357
4/11/1999,332
4/21/1999,389.1071
5/1/1999,399.3929
5/11/1999,426.0714
5/21/1999,453
6/1/1999,436.8929
6/11/1999,352.5
6/21/1999,325.3571
7/1/1999,220.3571
7/11/1999,176.6071
7/21/1999,123.8214
8/1/1999,120.3214
8/11/1999,101.7143
8/21/1999,84.1071
9/1/1999,84.4643
9/11/1999,85.2143
9/21/1999,85.25
10/1/1999,91.8214
10/11/1999,93.2857
10/21/1999,118.2143
11/1/1999,174.2143
11/11/1999,280.4643
11/21/1999,398.7857
12/1/1999,449.9286
12/11/1999,456.1071
12/21/1999,497.9286
1/1/2000,485.3214
1/11/2000,474.8571
1/21/2000,445.0357
2/1/2000,381.3929
2/11/2000,267.1429
2/21/2000,139.3929
3/1/2000,90.7857
3/11/2000,85.0714
3/21/2000,49.4286
4/1/2000,115.8571
4/11/2000,149.8929
4/21/2000,183.3214
5/1/2000,201.6786
5/11/2000,220.75
5/21/2000,253.5357
6/1/2000,252.1786
6/11/2000,253.3929
6/21/2000,247.7857
7/1/2000,184.1071
7/11/2000,150.7857
7/21/2000,120.6071
8/1/2000,104.9643
8/11/2000,86.9643
8/21/2000,56.1786
9/1/2000,54.3929
9/11/2000,54.8571
9/21/2000,54.6429
10/1/2000,62.4643
10/11/2000,82.3214
10/21/2000,92.6429
11/1/2000,129.6071
11/11/2000,208.6786
11/21/2000,269.1071
12/1/2000,278.0357
12/11/2000,306.6786
12/21/2000,308.1429
1/1/2001,375.3214
1/11/2001,369.5714
1/21/2001,431.3571
2/1/2001,393.5
2/11/2001,316.0714
2/21/2001,258.2857
