date,region,county,market,category,commodity,unit,pricetype,price
4/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Kale,50 KG,Wholesale,1344.75
4/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onions (dry),13 KG,Wholesale,1254
4/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Tomatoes,64 KG,Wholesale,3576.25
4/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,37.88
4/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,3912.5
4/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice (aromatic),50 KG,Wholesale,5008.25
4/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (yellow),90 KG,Wholesale,10751.25
4/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Onions (dry),13 KG,Wholesale,1132
4/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,8802
4/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Kale,50 KG,Wholesale,2125
4/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,3348
4/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (dolichos),90 KG,Wholesale,12375
4/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,8220
4/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (yellow),90 KG,Wholesale,10800
4/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onions (dry),13 KG,Wholesale,934.5
4/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Tomatoes,64 KG,Wholesale,3360
5/15/2022,Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,4401
5/15/2022,Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,2388.33
5/15/2022,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Cabbage,126 KG,Wholesale,1833.3
5/15/2022,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Onions (dry),13 KG,Wholesale,1007.5
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,2081.25
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2081.25
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Rice (aromatic),50 KG,Wholesale,7500
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (dolichos),90 KG,Wholesale,7200
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (yellow),90 KG,Wholesale,7537.5
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Cowpeas,90 KG,Wholesale,6637.5
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Cabbage,126 KG,Wholesale,3780
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Kale,50 KG,Wholesale,1562.5
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Onions (dry),13 KG,Wholesale,1313
5/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Tomatoes,64 KG,Wholesale,5056
5/15/2022,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2333.33
5/15/2022,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Tomatoes,64 KG,Wholesale,2666.67
5/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,3656.25
5/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans (yellow),90 KG,Wholesale,8381.25
5/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Cowpeas,90 KG,Wholesale,9168.75
5/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Kale,50 KG,Wholesale,1687.5
5/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Onions (dry),13 KG,Wholesale,1430
5/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2445.83
5/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (dolichos),90 KG,Wholesale,6540.75
5/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Cowpeas,90 KG,Wholesale,8802
5/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Cabbage,126 KG,Wholesale,3024
5/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Kale,50 KG,Wholesale,1066.67
5/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,735.91
5/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Tomatoes,64 KG,Wholesale,3441.87
5/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3070
5/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (dolichos),90 KG,Wholesale,7875
5/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (yellow),90 KG,Wholesale,8624.25
5/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Cabbage,126 KG,Wholesale,1932
5/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Tomatoes,64 KG,Wholesale,4864
5/15/2022,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2900
5/15/2022,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,871.65
5/15/2022,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,4680
5/15/2022,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Rice (aromatic),50 KG,Wholesale,6583.33
5/15/2022,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (dolichos),90 KG,Wholesale,8820
5/15/2022,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Cowpeas,90 KG,Wholesale,8100
5/15/2022,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Kale,50 KG,Wholesale,1662.5
5/15/2022,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Onions (dry),13 KG,Wholesale,1300
5/15/2022,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Tomatoes,64 KG,Wholesale,5103.2
5/15/2022,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,4375
5/15/2022,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,Rice (aromatic),50 KG,Wholesale,6400
5/15/2022,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Rice (aromatic),50 KG,Wholesale,7780
5/15/2022,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (yellow),90 KG,Wholesale,11196
5/15/2022,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Kale,50 KG,Wholesale,1445
5/15/2022,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3570
5/15/2022,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),pulses and nuts,Beans (yellow),90 KG,Wholesale,9000
5/15/2022,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Cabbage,126 KG,Wholesale,4410
5/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,4260.75
5/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Rice (aromatic),50 KG,Wholesale,5318.75
5/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Sorghum (white),90 KG,Wholesale,4655.1
5/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans (yellow),90 KG,Wholesale,7200
5/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Cabbage,126 KG,Wholesale,2677.5
5/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Kale,50 KG,Wholesale,675.12
5/15/2022,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onions (dry),13 KG,Wholesale,1308.12
5/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice (aromatic),50 KG,Wholesale,7000
5/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dolichos),90 KG,Wholesale,14709.38
5/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (yellow),90 KG,Wholesale,12400
5/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Cabbage,126 KG,Wholesale,5486.25
5/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Tomatoes,64 KG,Wholesale,3093.33
5/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,2550
5/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3225
5/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Cabbage,126 KG,Wholesale,4712.4
5/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Tomatoes,64 KG,Wholesale,3200
5/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Rice (aromatic),50 KG,Wholesale,6000
5/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (yellow),90 KG,Wholesale,10125
5/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Kale,50 KG,Wholesale,943.75
5/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onions (dry),13 KG,Wholesale,934.38
6/15/2022,Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,1988
6/15/2022,Central,Nyeri,Karatina (Nyeri),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8000
6/15/2022,Central,Nyeri,Karatina (Nyeri),cereals and tubers,Sorghum (white),90 KG,Wholesale,5850
6/15/2022,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (dolichos),90 KG,Wholesale,9999
6/15/2022,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,9504
6/15/2022,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (yellow),90 KG,Wholesale,10998
6/15/2022,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Cabbage,126 KG,Wholesale,1644
6/15/2022,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Kale,50 KG,Wholesale,1292
6/15/2022,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Tomatoes,64 KG,Wholesale,4480
6/15/2022,Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5837
6/15/2022,Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2510
6/15/2022,Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Beans (yellow),90 KG,Wholesale,9927
6/15/2022,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Cabbage,126 KG,Wholesale,1865
6/15/2022,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Onions (dry),13 KG,Wholesale,758
6/15/2022,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Tomatoes,64 KG,Wholesale,4320
6/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,2048
6/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (dolichos),90 KG,Wholesale,7650
6/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,7201
6/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Cowpeas,90 KG,Wholesale,7200
6/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Kale,50 KG,Wholesale,1750
6/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Onions (dry),13 KG,Wholesale,813
6/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Tomatoes,64 KG,Wholesale,5207
6/15/2022,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5100
6/15/2022,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2375
6/15/2022,Eastern,Makueni,Kathonzweni (Makueni),pulses and nuts,Beans (yellow),90 KG,Wholesale,8550
6/15/2022,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Tomatoes,64 KG,Wholesale,2560
6/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5288
6/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans (yellow),90 KG,Wholesale,9600
6/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Cowpeas,90 KG,Wholesale,11025
6/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Cabbage,126 KG,Wholesale,4725
6/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Onions (dry),13 KG,Wholesale,1170
6/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Tomatoes,64 KG,Wholesale,3760
6/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5265
6/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2544
6/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,8300.5
6/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,784
6/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Tomatoes,64 KG,Wholesale,3993
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,4658
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2285
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Rice (aromatic),50 KG,Wholesale,7583
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (dolichos),90 KG,Wholesale,8664
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,8214
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (yellow),90 KG,Wholesale,9300
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Cabbage,126 KG,Wholesale,1890
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Kale,50 KG,Wholesale,1500
6/15/2022,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Onions (dry),13 KG,Wholesale,943
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5595
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3000
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Sorghum (white),90 KG,Wholesale,7335
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (dolichos),90 KG,Wholesale,9630
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,8550
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (yellow),90 KG,Wholesale,9923
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Cowpeas,90 KG,Wholesale,9225
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Cabbage,126 KG,Wholesale,2993
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Onions (dry),13 KG,Wholesale,1154
6/15/2022,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Tomatoes,64 KG,Wholesale,5377
6/15/2022,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,4083
6/15/2022,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,Rice (aromatic),50 KG,Wholesale,6133
6/15/2022,North Eastern,Mandera,Takaba (Mandera),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,10080
6/15/2022,North Eastern,Mandera,Takaba (Mandera),pulses and nuts,Beans (yellow),90 KG,Wholesale,12600
6/15/2022,North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,Tomatoes,64 KG,Wholesale,5536
6/15/2022,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5801
6/15/2022,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (yellow),90 KG,Wholesale,10998
6/15/2022,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Cowpeas,90 KG,Wholesale,11997
6/15/2022,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Kale,50 KG,Wholesale,1500
6/15/2022,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,8869
6/15/2022,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (yellow),90 KG,Wholesale,9675
6/15/2022,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Cabbage,126 KG,Wholesale,3229
6/15/2022,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Onions (dry),13 KG,Wholesale,813
6/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5988
6/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2047
6/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice (aromatic),50 KG,Wholesale,6317
6/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dolichos),90 KG,Wholesale,13500
6/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,8812.5
6/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (yellow),90 KG,Wholesale,12600
6/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Kale,50 KG,Wholesale,813
6/15/2022,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Tomatoes,64 KG,Wholesale,5033
6/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,3167
6/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3167
6/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,12398
6/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Kale,50 KG,Wholesale,2367
6/15/2022,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Tomatoes,64 KG,Wholesale,3270
6/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5437
6/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Rice (aromatic),50 KG,Wholesale,6000
6/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (dolichos),90 KG,Wholesale,12600
6/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,8602.5
6/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (yellow),90 KG,Wholesale,9360
6/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Cabbage,126 KG,Wholesale,1917
6/15/2022,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Tomatoes,64 KG,Wholesale,4520
7/15/2022,Central,Nyeri,Karatina (Nyeri),cereals and tubers,Sorghum (white),90 KG,Wholesale,6750
7/15/2022,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Cabbage,126 KG,Wholesale,1512
7/15/2022,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Tomatoes,64 KG,Wholesale,3680
7/15/2022,Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5499
7/15/2022,Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2075
7/15/2022,Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Beans (yellow),90 KG,Wholesale,10701
7/15/2022,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Cabbage,126 KG,Wholesale,2646
7/15/2022,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Onions (dry),13 KG,Wholesale,704
7/15/2022,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (yellow),90 KG,Wholesale,8910
7/15/2022,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2500
7/15/2022,Eastern,Makueni,Kathonzweni (Makueni),pulses and nuts,Cowpeas,90 KG,Wholesale,7875
7/15/2022,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Cabbage,126 KG,Wholesale,4253
7/15/2022,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Onions (dry),13 KG,Wholesale,650
7/15/2022,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Tomatoes,64 KG,Wholesale,2480
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,6675
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,1854
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Sorghum (white),90 KG,Wholesale,7800
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans (dolichos),90 KG,Wholesale,17100
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans (yellow),90 KG,Wholesale,9750
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Cabbage,126 KG,Wholesale,5040
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Kale,50 KG,Wholesale,2500
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Onions (dry),13 KG,Wholesale,780
7/15/2022,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Tomatoes,64 KG,Wholesale,2880
7/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5095
7/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2494
7/15/2022,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (dolichos),90 KG,Wholesale,10218
