year,month,commodity,category,normalized_price
2021,9,Sorghum (red),cereals and tubers,42.0
2021,3,Sorghum (red),cereals and tubers,42.2
2021,9,Sorghum (red),cereals and tubers,49.07
2021,11,Sorghum (red),cereals and tubers,50.93
2021,1,Sorghum (red),cereals and tubers,60.0
2021,2,Sorghum (red),cereals and tubers,40.0
2021,4,Sorghum (red),cereals and tubers,80.0
2021,4,Sorghum (red),cereals and tubers,52.5
2021,11,Sorghum (red),cereals and tubers,52.85
2021,6,Sorghum (red),cereals and tubers,36.4
2021,10,Sorghum (red),cereals and tubers,42.0
2021,9,Sorghum (red),cereals and tubers,50.53
2021,7,Sorghum (red),cereals and tubers,45.9
2021,1,Sorghum (red),cereals and tubers,62.76
2021,8,Sorghum (red),cereals and tubers,44.4
2021,3,Sorghum (red),cereals and tubers,50.0
2021,5,Sorghum (red),cereals and tubers,36.0
2021,3,Sorghum (red),cereals and tubers,68.76
2021,9,Sorghum (red),cereals and tubers,55.83
2021,6,Sorghum (red),cereals and tubers,41.1
2021,6,Sorghum (red),cereals and tubers,50.0
2021,9,Sorghum (red),cereals and tubers,50.0
2021,7,Sorghum (red),cereals and tubers,55.0
2021,9,Sorghum (red),cereals and tubers,60.0
2021,5,Sorghum (red),cereals and tubers,42.2
2021,5,Sorghum (red),cereals and tubers,50.0
2021,8,Sorghum (red),cereals and tubers,46.26
2021,5,Sorghum (red),cereals and tubers,40.0
2021,1,Sorghum (red),cereals and tubers,40.0
2022,2,Sorghum (white),cereals and tubers,90.0
2023,7,Sorghum (white),cereals and tubers,89.67
2021,10,Sorghum (white),cereals and tubers,69.17
2021,5,Sorghum (white),cereals and tubers,40.0
2022,2,Sorghum (white),cereals and tubers,50.0
2022,3,Sorghum (white),cereals and tubers,45.63
2022,9,Sorghum (white),cereals and tubers,83.5
2022,11,Sorghum (white),cereals and tubers,132.5
2022,7,Sorghum (white),cereals and tubers,88.26
2021,11,Sorghum (white),cereals and tubers,70.83
2023,2,Sorghum (white),cereals and tubers,67.69
2021,5,Sorghum (white),cereals and tubers,61.1
2023,6,Sorghum (white),cereals and tubers,78.5
2023,1,Sorghum (white),cereals and tubers,71.57
2021,3,Sorghum (white),cereals and tubers,37.5
2021,12,Sorghum (white),cereals and tubers,75.0
2022,9,Sorghum (white),cereals and tubers,86.0
2021,2,Sorghum (white),cereals and tubers,45.0
2021,6,Sorghum (white),cereals and tubers,96.67
2022,4,Sorghum (white),cereals and tubers,50.0
2023,9,Sorghum (white),cereals and tubers,66.7
2021,7,Sorghum (white),cereals and tubers,55.6
2022,7,Sorghum (white),cereals and tubers,78.33
2021,4,Sorghum (white),cereals and tubers,46.0
2024,3,Sorghum (white),cereals and tubers,73.89
2021,10,Sorghum (white),cereals and tubers,77.12
2022,2,Sorghum (white),cereals and tubers,75.0
2021,3,Sorghum (white),cereals and tubers,40.0
2021,6,Sorghum (white),cereals and tubers,51.52
2021,7,Sorghum (white),cereals and tubers,70.0
2021,11,Sorghum (white),cereals and tubers,50.3
2021,2,Sorghum (white),cereals and tubers,50.0
2023,2,Sorghum (white),cereals and tubers,90.67
2021,10,Sorghum (white),cereals and tubers,80.0
2022,3,Sorghum (white),cereals and tubers,60.0
2022,5,Sorghum (white),cereals and tubers,51.72
2022,11,Sorghum (white),cereals and tubers,87.0
2021,5,Sorghum (white),cereals and tubers,50.0
2022,4,Sorghum (white),cereals and tubers,56.25
2023,3,Sorghum (white),cereals and tubers,60.0
2024,6,Sorghum (white),cereals and tubers,70.0
2021,6,Sorghum (white),cereals and tubers,50.0
2022,9,Sorghum (white),cereals and tubers,72.05
2021,6,Sorghum (white),cereals and tubers,41.5
2021,5,Sorghum (white),cereals and tubers,65.0
2022,3,Sorghum (white),cereals and tubers,50.0
2023,4,Sorghum (white),cereals and tubers,70.0
2021,9,Sorghum (white),cereals and tubers,75.5
2021,9,Sorghum (white),cereals and tubers,56.67
2022,10,Sorghum (white),cereals and tubers,85.75
2023,5,Sorghum (white),cereals and tubers,75.0
2021,6,Sorghum (white),cereals and tubers,42.2
2022,6,Sorghum (white),cereals and tubers,81.5
2022,10,Sorghum (white),cereals and tubers,80.0
2023,5,Sorghum (white),cereals and tubers,55.0
2023,4,Sorghum (white),cereals and tubers,89.33
2023,1,Sorghum (white),cereals and tubers,85.0
2023,4,Sorghum (white),cereals and tubers,66.7
2021,5,Sorghum (white),cereals and tubers,75.17
2023,12,Sorghum (white),cereals and tubers,63.53
2021,5,Sorghum (white),cereals and tubers,35.0
2021,12,Sorghum (white),cereals and tubers,50.0
2022,10,Sorghum (white),cereals and tubers,65.96
2022,7,Sorghum (white),cereals and tubers,75.0
2021,10,Sorghum (white),cereals and tubers,50.0
2021,8,Sorghum (white),cereals and tubers,80.0
2022,1,Sorghum (white),cereals and tubers,40.0
2022,7,Sorghum (white),cereals and tubers,86.67
2021,2,Sorghum (white),cereals and tubers,52.33
2021,2,Sorghum (white),cereals and tubers,30.0
2022,4,Sorghum (white),cereals and tubers,80.25
2022,1,Sorghum (white),cereals and tubers,50.0
2022,1,Sorghum (white),cereals and tubers,75.0
2021,12,Sorghum (white),cereals and tubers,73.83
2024,1,Sorghum (white),cereals and tubers,55.6
2021,1,Sorghum (white),cereals and tubers,40.0
2021,3,Sorghum (white),cereals and tubers,47.2
2023,6,Sorghum (white),cereals and tubers,75.0
2022,6,Sorghum (white),cereals and tubers,65.0
2021,9,Sorghum (white),cereals and tubers,50.0
2021,3,Sorghum (white),cereals and tubers,45.0
2021,12,Sorghum (white),cereals and tubers,44.4
2021,8,Sorghum (white),cereals and tubers,44.4
2022,12,Sorghum (white),cereals and tubers,88.0
2021,8,Spinach,vegetables and fruits,27.0
2021,7,Spinach,vegetables and fruits,30.0
2021,3,Spinach,vegetables and fruits,18.0
2021,6,Spinach,vegetables and fruits,19.0
2021,8,Spinach,vegetables and fruits,25.0
2021,1,Spinach,vegetables and fruits,35.0
2021,8,Spinach,vegetables and fruits,30.0
2021,5,Spinach,vegetables and fruits,22.0
2021,8,Spinach,vegetables and fruits,45.0
2021,7,Spinach,vegetables and fruits,38.0
2021,6,Spinach,vegetables and fruits,48.0
2021,7,Spinach,vegetables and fruits,32.0
2021,3,Spinach,vegetables and fruits,23.0
2021,6,Spinach,vegetables and fruits,51.0
2021,1,Spinach,vegetables and fruits,20.0
2021,7,Spinach,vegetables and fruits,20.0
2021,1,Spinach,vegetables and fruits,25.0
2021,7,Spinach,vegetables and fruits,35.0
2021,3,Spinach,vegetables and fruits,32.0
2021,7,Spinach,vegetables and fruits,47.0
2021,5,Spinach,vegetables and fruits,26.0
2021,6,Spinach,vegetables and fruits,20.0
2021,5,Spinach,vegetables and fruits,19.0
2021,1,Spinach,vegetables and fruits,15.0
2021,1,Spinach,vegetables and fruits,30.0
2021,8,Spinach,vegetables and fruits,20.0
2021,6,Spinach,vegetables and fruits,34.0
2021,5,Spinach,vegetables and fruits,34.0
2021,7,Spinach,vegetables and fruits,26.0
2021,3,Spinach,vegetables and fruits,26.0
2021,5,Spinach,vegetables and fruits,18.0
2021,6,Spinach,vegetables and fruits,26.0
2021,3,Spinach,vegetables and fruits,36.0
2021,7,Spinach,vegetables and fruits,23.0
2021,3,Spinach,vegetables and fruits,20.0
2021,5,Spinach,vegetables and fruits,30.0
2022,1,Sugar,miscellaneous food,124.38
2021,9,Sugar,miscellaneous food,100.0
2021,8,Sugar,miscellaneous food,117.5
2024,7,Sugar,miscellaneous food,130.03
2021,6,Sugar,miscellaneous food,97.64
2021,6,Sugar,miscellaneous food,120.0
2023,12,Sugar,miscellaneous food,210.5
2024,5,Sugar,miscellaneous food,155.0
2024,7,Sugar,miscellaneous food,147.5
2022,2,Sugar,miscellaneous food,134.0
2024,7,Sugar,miscellaneous food,153.33
2024,6,Sugar,miscellaneous food,141.24
2024,7,Sugar,miscellaneous food,145.0
2021,6,Sugar,miscellaneous food,113.82
2024,3,Sugar,miscellaneous food,151.12
2024,7,Sugar,miscellaneous food,135.0
2021,8,Sugar,miscellaneous food,107.78
2021,7,Sugar,miscellaneous food,100.0
2021,12,Sugar,miscellaneous food,118.85
2024,9,Sugar,miscellaneous food,128.61
2021,8,Sugar,miscellaneous food,108.33
2022,1,Sugar,miscellaneous food,130.0
2022,1,Sugar,miscellaneous food,103.33
2024,1,Sugar,miscellaneous food,165.15
2024,1,Sugar,miscellaneous food,154.89
2022,1,Sugar,miscellaneous food,130.78
2021,8,Sugar,miscellaneous food,100.58
2021,9,Sugar,miscellaneous food,100.83
2021,7,Sugar,miscellaneous food,94.48
2024,5,Sugar,miscellaneous food,197.5
2023,12,Sugar,miscellaneous food,215.62
2021,12,Sugar,miscellaneous food,133.75
2022,1,Sugar,miscellaneous food,129.67
2024,3,Sugar,miscellaneous food,200.0
2021,8,Sugar,miscellaneous food,100.34
2024,7,Sugar,miscellaneous food,140.0
2021,7,Sugar,miscellaneous food,90.36
2024,9,Sugar,miscellaneous food,140.0
2021,6,Sugar,miscellaneous food,110.17
2024,3,Sugar,miscellaneous food,190.0
2024,3,Sugar,miscellaneous food,180.0
2021,8,Sugar,miscellaneous food,116.67
2021,8,Sugar,miscellaneous food,100.0
2024,5,Sugar,miscellaneous food,167.5
2021,11,Sugar,miscellaneous food,120.0
2021,6,Sugar,miscellaneous food,98.64
2021,12,Sugar,miscellaneous food,120.0
2022,1,Sugar,miscellaneous food,127.47
2021,12,Sugar,miscellaneous food,135.42
2021,8,Sugar,miscellaneous food,116.82
2022,2,Sugar,miscellaneous food,128.21
2024,9,Sugar,miscellaneous food,126.16
2024,3,Sugar,miscellaneous food,165.0
2021,12,Sugar,miscellaneous food,120.3
2021,7,Sugar,miscellaneous food,120.0
2021,8,Sugar,miscellaneous food,112.22
2021,8,Sugar,miscellaneous food,111.74
2024,4,Sugar,miscellaneous food,152.72
2022,2,Sugar,miscellaneous food,127.69
2021,8,Sugar,miscellaneous food,94.08
2021,8,Sugar,miscellaneous food,104.0
2024,7,Sugar,miscellaneous food,130.97
2021,9,Sugar,miscellaneous food,116.67
2024,5,Sugar,miscellaneous food,144.93
2024,6,Sugar,miscellaneous food,150.0
2024,1,Sugar,miscellaneous food,205.0
2021,12,Sugar,miscellaneous food,126.25
2021,7,Sugar,miscellaneous food,112.5
2022,1,Sugar,miscellaneous food,117.5
2021,8,Sugar,miscellaneous food,116.11
2024,4,Sugar,miscellaneous food,180.0
2024,6,Sugar,miscellaneous food,175.0
2024,4,Sugar,miscellaneous food,140.0
2021,6,Sugar,miscellaneous food,108.75
2022,2,Sugar,miscellaneous food,120.0
2024,8,Sugar,miscellaneous food,143.33
2024,4,Sugar,miscellaneous food,175.0
2021,6,Sugar,miscellaneous food,113.61
2022,2,Sugar,miscellaneous food,103.33
2021,12,Sugar,miscellaneous food,140.0
2021,12,Sugar,miscellaneous food,112.22
2024,6,Sugar,miscellaneous food,130.0
2021,8,Sugar,miscellaneous food,99.25
2021,9,Sugar,miscellaneous food,112.5
2021,7,Sugar,miscellaneous food,115.88
2022,1,Sugar,miscellaneous food,122.5
2021,6,Sugar,miscellaneous food,114.65
2024,8,Sugar,miscellaneous food,128.0
2024,4,Sugar,miscellaneous food,176.67
2022,1,Sugar,miscellaneous food,104.64
2024,2,Sugar,miscellaneous food,208.75
2022,1,Sugar,miscellaneous food,160.0
2022,2,Sugar,miscellaneous food,125.38
2021,9,Sugar,miscellaneous food,105.0
2021,11,Sugar,miscellaneous food,122.5
2021,9,Sugar,miscellaneous food,103.33
2024,2,Sugar,miscellaneous food,157.13
2021,8,Sugar,miscellaneous food,113.78
2024,7,Sugar,miscellaneous food,160.0
2024,7,Sugar,miscellaneous food,132.98
2024,1,Sugar,miscellaneous food,148.01
2024,8,Sugar,miscellaneous food,125.0
2021,8,Sugar,miscellaneous food,93.04
2021,6,Sugar,miscellaneous food,111.25
2021,7,Sugar,miscellaneous food,116.67
2024,6,Sugar,miscellaneous food,136.43
2021,8,Sugar,miscellaneous food,110.0
2021,8,Sugar,miscellaneous food,111.99
2022,2,Sugar,miscellaneous food,130.0
2024,1,Sugar,miscellaneous food,220.0
2021,8,Sugar,miscellaneous food,113.33
2021,8,Sugar,miscellaneous food,107.5
2024,2,Sugar,miscellaneous food,192.5
2024,5,Sugar,miscellaneous food,144.68
2024,8,Sugar,miscellaneous food,129.03
2021,12,Sugar,miscellaneous food,130.0
2024,8,Sugar,miscellaneous food,128.43
2024,1,Sugar,miscellaneous food,190.0
2021,9,Sugar,miscellaneous food,110.0
2024,8,Sugar,miscellaneous food,145.0
2021,6,Sugar,miscellaneous food,114.38
2024,4,Sugar,miscellaneous food,150.0
2022,1,Sugar,miscellaneous food,116.5
2024,2,Sugar,miscellaneous food,193.33
2024,4,Sugar,miscellaneous food,146.23
2024,9,Sugar,miscellaneous food,150.0
2024,11,Sugar,miscellaneous food,122.74
2023,7,Sugar,miscellaneous food,210.0
2021,10,Sugar,miscellaneous food,116.67
2023,7,Sugar,miscellaneous food,220.0
2023,5,Sugar,miscellaneous food,210.0
2021,3,Sugar,miscellaneous food,113.33
2021,4,Sugar,miscellaneous food,112.06
2024,12,Sugar,miscellaneous food,146.67
2021,4,Sugar,miscellaneous food,117.56
2021,10,Sugar,miscellaneous food,105.0
2024,11,Sugar,miscellaneous food,152.0
2023,7,Sugar,miscellaneous food,240.0
2023,5,Sugar,miscellaneous food,230.0
2023,7,Sugar,miscellaneous food,230.0
2021,4,Sugar,miscellaneous food,116.33
2021,2,Sugar,miscellaneous food,120.0
2021,4,Sugar,miscellaneous food,113.84
2023,7,Sugar,miscellaneous food,225.0
2023,3,Sugar,miscellaneous food,129.43
2023,7,Sugar,miscellaneous food,235.0
2023,2,Sugar,miscellaneous food,125.05
2021,11,Sugar,miscellaneous food,117.5
2024,11,Sugar,miscellaneous food,151.11
2021,4,Sugar,miscellaneous food,118.65
2024,12,Sugar,miscellaneous food,156.67
2024,11,Sugar,miscellaneous food,155.0
2021,10,Sugar,miscellaneous food,120.0
2021,5,Sugar,miscellaneous food,100.24
2023,1,Sugar,miscellaneous food,160.0
2023,5,Sugar,miscellaneous food,156.51
2021,10,Sugar,miscellaneous food,115.0
2021,4,Sugar,miscellaneous food,100.0
2021,3,Sugar,miscellaneous food,122.5
2023,3,Sugar,miscellaneous food,128.94
2023,10,Sugar,miscellaneous food,148.49
2021,5,Sugar,miscellaneous food,100.0
2023,7,Sugar,miscellaneous food,145.06
2021,5,Sugar,miscellaneous food,109.48
2021,10,Sugar,miscellaneous food,108.0
2021,4,Sugar,miscellaneous food,104.29
2021,10,Sugar,miscellaneous food,118.33
2023,10,Sugar,miscellaneous food,152.78
2021,4,Sugar,miscellaneous food,108.52
2021,3,Sugar,miscellaneous food,112.0
2023,5,Sugar,miscellaneous food,235.0
2023,1,Sugar,miscellaneous food,157.5
2021,10,Sugar,miscellaneous food,113.33
2021,11,Sugar,miscellaneous food,140.0
2023,5,Sugar,miscellaneous food,139.78
2021,10,Sugar,miscellaneous food,99.82
2021,10,Sugar,miscellaneous food,100.0
2021,10,Sugar,miscellaneous food,100.59
2021,4,Sugar,miscellaneous food,102.3
2023,2,Sugar,miscellaneous food,149.53
2021,10,Sugar,miscellaneous food,108.6
2024,12,Sugar,miscellaneous food,122.44
2021,2,Sugar,miscellaneous food,108.0
2023,6,Sugar,miscellaneous food,200.0
2021,10,Sugar,miscellaneous food,97.45
2021,2,Sugar,miscellaneous food,108.42
2021,4,Sugar,miscellaneous food,114.84
2023,2,Sugar,miscellaneous food,151.35
2023,6,Sugar,miscellaneous food,225.0
2023,6,Sugar,miscellaneous food,230.0
2021,2,Sugar,miscellaneous food,116.67
2021,4,Sugar,miscellaneous food,99.72
2024,12,Sugar,miscellaneous food,121.56
2021,2,Sugar,miscellaneous food,109.8
2023,6,Sugar,miscellaneous food,150.0
2023,2,Sugar,miscellaneous food,148.65
2023,6,Sugar,miscellaneous food,154.49
2021,2,Sugar,miscellaneous food,106.0
2023,6,Sugar,miscellaneous food,142.34
2023,2,Sugar,miscellaneous food,152.22
2021,4,Sugar,miscellaneous food,100.32
2021,3,Sugar,miscellaneous food,103.29
2021,1,Sugar,miscellaneous food,120.0
2024,11,Sugar,miscellaneous food,162.5
2021,4,Sugar,miscellaneous food,117.67
2018,1,Sugar,miscellaneous food,120.0
2024,12,Sugar,miscellaneous food,145.0
2023,7,Sugar,miscellaneous food,150.63
2021,1,Sugar,miscellaneous food,116.67
2024,11,Sugar,miscellaneous food,146.67
2021,1,Sugar,miscellaneous food,113.33
2023,5,Sugar,miscellaneous food,250.0
2021,1,Sugar,miscellaneous food,115.0
2021,4,Sugar,miscellaneous food,115.83
2023,6,Sugar,miscellaneous food,223.11
2023,2,Sugar,miscellaneous food,150.0
2021,4,Sugar,miscellaneous food,117.0
2023,6,Sugar,miscellaneous food,210.0
2021,4,Sugar,miscellaneous food,120.0
2021,4,Sugar,miscellaneous food,102.18
2021,11,Sugar,miscellaneous food,130.0
2024,12,Sugar,miscellaneous food,150.62
2023,5,Sugar,miscellaneous food,220.0
2021,1,Sugar,miscellaneous food,110.0
2021,1,Sugar,miscellaneous food,80.0
2021,1,Sugar,miscellaneous food,91.25
2021,2,Sugar,miscellaneous food,117.08
2023,10,Sugar,miscellaneous food,220.0
2021,2,Sugar,miscellaneous food,110.0
2024,11,Sugar,miscellaneous food,123.5
2021,9,Sugar,miscellaneous food,118.6
2023,4,Sugar,miscellaneous food,140.04
2021,11,Sugar,miscellaneous food,128.33
2022,11,Sugar,miscellaneous food,124.0
2021,6,Sugar,miscellaneous food,110.0
2024,10,Sugar,miscellaneous food,126.34
2024,10,Sugar,miscellaneous food,125.19
2023,11,Sugar,miscellaneous food,210.0
2021,3,Sugar,miscellaneous food,106.0
2021,3,Sugar,miscellaneous food,119.44
2021,9,Sugar,miscellaneous food,116.11
2021,10,Sugar,miscellaneous food,117.81
2023,1,Sugar,miscellaneous food,128.07
2021,3,Sugar,miscellaneous food,94.73
2021,5,Sugar,miscellaneous food,120.0
2021,5,Sugar,miscellaneous food,113.33
2021,3,Sugar,miscellaneous food,120.83
2023,1,Sugar,miscellaneous food,142.09
2023,4,Sugar,miscellaneous food,180.0
2021,5,Sugar,miscellaneous food,117.78
2021,11,Sugar,miscellaneous food,116.0
2021,11,Sugar,miscellaneous food,125.0
2022,3,Sugar,miscellaneous food,136.67
2023,12,Sugar,miscellaneous food,184.01
2023,3,Sugar,miscellaneous food,180.0
2022,2,Sugar,miscellaneous food,124.46
2023,12,Sugar,miscellaneous food,202.5
2024,9,Sugar,miscellaneous food,135.0
2021,3,Sugar,miscellaneous food,115.67
2021,6,Sugar,miscellaneous food,105.9
2021,3,Sugar,miscellaneous food,118.39
2021,11,Sugar,miscellaneous food,99.31
2023,12,Sugar,miscellaneous food,216.67
2021,6,Sugar,miscellaneous food,106.33
2021,3,Sugar,miscellaneous food,110.0
2023,4,Sugar,miscellaneous food,185.0
2021,6,Sugar,miscellaneous food,100.0
2023,3,Sugar,miscellaneous food,160.0
2021,3,Sugar,miscellaneous food,93.26
2021,11,Sugar,miscellaneous food,105.09
2021,3,Sugar,miscellaneous food,117.74
2021,6,Sugar,miscellaneous food,108.38
2023,12,Sugar,miscellaneous food,190.31
2021,3,Sugar,miscellaneous food,94.02
2021,9,Sugar,miscellaneous food,93.89
2024,12,Sugar,miscellaneous food,136.67
2021,6,Sugar,miscellaneous food,109.33
2022,2,Sugar,miscellaneous food,132.69
2021,5,Sugar,miscellaneous food,118.89
2024,10,Sugar,miscellaneous food,125.78
2020,8,Sugar,miscellaneous food,107.0
2021,5,Sugar,miscellaneous food,110.0
2021,9,Sugar,miscellaneous food,111.98
2023,3,Sugar,miscellaneous food,155.0
2023,11,Sugar,miscellaneous food,181.42
2023,1,Sugar,miscellaneous food,158.33
2021,9,Sugar,miscellaneous food,120.0
2023,10,Sugar,miscellaneous food,240.0
2023,5,Sugar,miscellaneous food,145.0
2021,3,Sugar,miscellaneous food,120.0
2023,4,Sugar,miscellaneous food,175.0
2024,12,Sugar,miscellaneous food,148.33
2021,9,Sugar,miscellaneous food,105.42
2023,10,Sugar,miscellaneous food,208.0
2021,11,Sugar,miscellaneous food,103.33
2023,5,Sugar,miscellaneous food,156.2
2023,3,Sugar,miscellaneous food,170.0
2023,1,Sugar,miscellaneous food,157.92
2023,10,Sugar,miscellaneous food,211.43
2021,3,Sugar,miscellaneous food,103.87
2021,5,Sugar,miscellaneous food,100.17
2023,10,Sugar,miscellaneous food,210.0
2023,11,Sugar,miscellaneous food,197.01
2021,9,Sugar,miscellaneous food,111.67
2021,3,Sugar,miscellaneous food,100.0
2021,5,Sugar,miscellaneous food,112.22
2023,1,Sugar,miscellaneous food,155.0
2021,5,Sugar,miscellaneous food,114.17
2023,3,Sugar,miscellaneous food,172.5
2024,10,Sugar,miscellaneous food,134.0
2021,3,Sugar,miscellaneous food,103.05
2021,9,Sugar,miscellaneous food,112.22
2023,11,Sugar,miscellaneous food,219.69
2023,11,Sugar,miscellaneous food,227.5
2021,5,Sugar,miscellaneous food,113.0
2021,3,Sugar,miscellaneous food,102.65
2021,3,Sugar,miscellaneous food,113.43
2022,5,Tomatoes,vegetables and fruits,79.0
2022,4,Tomatoes,vegetables and fruits,55.88
2021,7,Tomatoes,vegetables and fruits,51.5
2021,1,Tomatoes,vegetables and fruits,25.0
2021,6,Tomatoes,vegetables and fruits,49.0
2021,7,Tomatoes,vegetables and fruits,67.52
2022,5,Tomatoes,vegetables and fruits,41.67
2021,8,Tomatoes,vegetables and fruits,55.0
2021,6,Tomatoes,vegetables and fruits,54.7
2021,8,Tomatoes,vegetables and fruits,35.0
2021,7,Tomatoes,vegetables and fruits,30.0
2021,7,Tomatoes,vegetables and fruits,60.0
2022,6,Tomatoes,vegetables and fruits,40.0
2022,5,Tomatoes,vegetables and fruits,48.33
2022,4,Tomatoes,vegetables and fruits,52.5
2022,6,Tomatoes,vegetables and fruits,67.5
2022,5,Tomatoes,vegetables and fruits,76.0
2022,5,Tomatoes,vegetables and fruits,53.78
2022,5,Tomatoes,vegetables and fruits,79.74
2021,7,Tomatoes,vegetables and fruits,55.0
2022,6,Tomatoes,vegetables and fruits,81.36
2021,8,Tomatoes,vegetables and fruits,111.16
2022,5,Tomatoes,vegetables and fruits,50.0
2021,7,Tomatoes,vegetables and fruits,55.33
2021,8,Tomatoes,vegetables and fruits,40.0
2021,7,Tomatoes,vegetables and fruits,106.67
2021,6,Tomatoes,vegetables and fruits,82.2
2021,8,Tomatoes,vegetables and fruits,30.0
2021,7,Tomatoes,vegetables and fruits,70.0
2022,6,Tomatoes,vegetables and fruits,70.0
2022,1,Tomatoes,vegetables and fruits,46.0
2022,3,Tomatoes,vegetables and fruits,50.0
2022,4,Tomatoes,vegetables and fruits,92.91
2021,11,Tomatoes,vegetables and fruits,50.0
2021,1,Tomatoes,vegetables and fruits,54.78
2021,11,Tomatoes,vegetables and fruits,89.28
